RecipientName,country_code,country_type,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
China (People's Republic of),CHN,UMICs,12568600000000.0,10,Renewables-multiple,Mitigation,89,22.49289272,22.49289272
China (People's Republic of),CHN,UMICs,12568600000000.0,11,Hydro-energy,Mitigation,85,0.0179585999999999,0.0179585999999999
China (People's Republic of),CHN,UMICs,12568600000000.0,12,Energy-efficiency,Mitigation,76,5.33935876,5.33935876
China (People's Republic of),CHN,UMICs,12568600000000.0,13,Wind-energy,Mitigation,61,7.550372619999999,7.550372619999999
Colombia,COL,UMICs,309113000000.0,0,Adaptation,Adaptation,133,355.63032474700003,355.63032474700003
Colombia,COL,UMICs,309113000000.0,1,Solar-energy,Mitigation,14,16.68004942,16.68004942
Colombia,COL,UMICs,309113000000.0,2,Bioenergy,Mitigation,10,0.10636438999999989,0.10636438999999989
Colombia,COL,UMICs,309113000000.0,3,Other-mitigation-projects,Mitigation,95,127.314836614,127.314836614
Colombia,COL,UMICs,309113000000.0,4,Biodiversity,Environment,94,32.95512633,0.0
Colombia,COL,UMICs,309113000000.0,5,Geothermal-energy,Mitigation,3,0.2959584,0.2959584
Colombia,COL,UMICs,309113000000.0,6,Nature_conservation,Environment,39,21.81881738,0.0
Colombia,COL,UMICs,309113000000.0,7,Other-environment-projects,Environment,169,33.581716559,0.0
Colombia,COL,UMICs,309113000000.0,8,Sustainable-land-use,Environment,296,171.713486431,0.0
Colombia,COL,UMICs,309113000000.0,10,Renewables-multiple,Mitigation,36,12.911132419,12.911132419
Colombia,COL,UMICs,309113000000.0,11,Hydro-energy,Mitigation,4,0.0,0.0
Colombia,COL,UMICs,309113000000.0,12,Energy-efficiency,Mitigation,13,2.38728233,2.38728233
Comoros,COM,Small Island Developing States,1084112832.0,0,Adaptation,Adaptation,1,0.0,0.0
Comoros,COM,Small Island Developing States,1084112832.0,1,Solar-energy,Mitigation,2,0.0,0.0
Comoros,COM,Small Island Developing States,1084112832.0,3,Other-mitigation-projects,Mitigation,2,0.0234428,0.0234428
Comoros,COM,Small Island Developing States,1084112832.0,4,Biodiversity,Environment,9,1.6942614799999998,0.0
Comoros,COM,Small Island Developing States,1084112832.0,6,Nature_conservation,Environment,3,0.2638029999999999,0.0
Comoros,COM,Small Island Developing States,1084112832.0,8,Sustainable-land-use,Environment,1,0.0562161999999999,0.0
Congo,COG,LMICs,9823410998.0,0,Adaptation,Adaptation,6,0.37025859999999977,0.37025859999999977
Congo,COG,LMICs,9823410998.0,1,Solar-energy,Mitigation,5,0.1738500499999998,0.1738500499999998
Congo,COG,LMICs,9823410998.0,3,Other-mitigation-projects,Mitigation,6,0.4922252199999998,0.4922252199999998
Congo,COG,LMICs,9823410998.0,4,Biodiversity,Environment,20,1.0331297999999998,0.0
Congo,COG,LMICs,9823410998.0,6,Nature_conservation,Environment,3,0.09848710000000001,0.0
Congo,COG,LMICs,9823410998.0,7,Other-environment-projects,Environment,6,0.22090145999999988,0.0
Congo,COG,LMICs,9823410998.0,8,Sustainable-land-use,Environment,20,5.6590413,0.0
Cook Islands,COK,UMICs,355000000.0,0,Adaptation,Adaptation,6,1.2850497,1.2850497
Cook Islands,COK,UMICs,355000000.0,3,Other-mitigation-projects,Mitigation,1,0.0298797,0.0298797
Cook Islands,COK,UMICs,355000000.0,7,Other-environment-projects,Environment,1,0.099296,0.0
Cook Islands,COK,UMICs,355000000.0,10,Renewables-multiple,Mitigation,2,0.0760466999999999,0.0760466999999999
Costa Rica,CRI,UMICs,58548738110.0,0,Adaptation,Adaptation,30,1.1234251599999996,1.1234251599999996
Costa Rica,CRI,UMICs,58548738110.0,1,Solar-energy,Mitigation,4,0.4722364,0.4722364
Costa Rica,CRI,UMICs,58548738110.0,2,Bioenergy,Mitigation,1,0.024821,0.024821
Costa Rica,CRI,UMICs,58548738110.0,3,Other-mitigation-projects,Mitigation,13,8.471181999999999,8.471181999999999
Costa Rica,CRI,UMICs,58548738110.0,4,Biodiversity,Environment,21,4.823851,0.0
Costa Rica,CRI,UMICs,58548738110.0,5,Geothermal-energy,Mitigation,12,109.88389399999998,109.88389399999998
Costa Rica,CRI,UMICs,58548738110.0,6,Nature_conservation,Environment,8,5.0479610699999995,0.0
Costa Rica,CRI,UMICs,58548738110.0,7,Other-environment-projects,Environment,38,75.91936154,0.0
Costa Rica,CRI,UMICs,58548738110.0,8,Sustainable-land-use,Environment,34,7.403122700000001,0.0
Costa Rica,CRI,UMICs,58548738110.0,11,Hydro-energy,Mitigation,4,0.0,0.0
Costa Rica,CRI,UMICs,58548738110.0,12,Energy-efficiency,Mitigation,3,0.08549972,0.08549972
Cuba,CUB,Small Island Developing States,93844250000.0,0,Adaptation,Adaptation,43,7.088163038999999,7.088163038999999
Cuba,CUB,Small Island Developing States,93844250000.0,1,Solar-energy,Mitigation,18,11.07111359,11.07111359
Cuba,CUB,Small Island Developing States,93844250000.0,2,Bioenergy,Mitigation,29,3.0345415399999993,3.0345415399999993
Cuba,CUB,Small Island Developing States,93844250000.0,3,Other-mitigation-projects,Mitigation,1,0.00111944,0.00111944
Cuba,CUB,Small Island Developing States,93844250000.0,4,Biodiversity,Environment,46,3.7017932399999993,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,6,Nature_conservation,Environment,5,0.0221217169999999,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,7,Other-environment-projects,Environment,41,2.3710683299999995,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,8,Sustainable-land-use,Environment,92,14.541290805,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,10,Renewables-multiple,Mitigation,22,2.3588831699999995,2.3588831699999995
Cuba,CUB,Small Island Developing States,93844250000.0,11,Hydro-energy,Mitigation,1,0.0,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,13,Wind-energy,Mitigation,1,0.00223889,0.00223889
Côte d'Ivoire,CIV,LMICs,52376793651.0,0,Adaptation,Adaptation,27,5.769647839999999,5.769647839999999
Côte d'Ivoire,CIV,LMICs,52376793651.0,1,Solar-energy,Mitigation,21,0.21417059999999988,0.21417059999999988
Côte d'Ivoire,CIV,LMICs,52376793651.0,2,Bioenergy,Mitigation,2,0.731901,0.731901
Côte d'Ivoire,CIV,LMICs,52376793651.0,3,Other-mitigation-projects,Mitigation,3,0.6550247,0.6550247
Côte d'Ivoire,CIV,LMICs,52376793651.0,4,Biodiversity,Environment,14,25.5347858,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,6,Nature_conservation,Environment,8,2.37455394,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,7,Other-environment-projects,Environment,45,4.1618613600000005,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,8,Sustainable-land-use,Environment,40,2.4729587099999994,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,10,Renewables-multiple,Mitigation,6,70.72986647000002,70.72986647000002
Côte d'Ivoire,CIV,LMICs,52376793651.0,11,Hydro-energy,Mitigation,1,0.19983,0.19983
Côte d'Ivoire,CIV,LMICs,52376793651.0,12,Energy-efficiency,Mitigation,4,0.4,0.4
Democratic Republic of the Congo,COD,LDCs,41444547384.0,0,Adaptation,Adaptation,34,50.298680319999995,50.298680319999995
Democratic Republic of the Congo,COD,LDCs,41444547384.0,1,Solar-energy,Mitigation,35,1.9113710899999994,1.9113710899999994
Democratic Republic of the Congo,COD,LDCs,41444547384.0,3,Other-mitigation-projects,Mitigation,19,9.975363699999999,9.975363699999999
Democratic Republic of the Congo,COD,LDCs,41444547384.0,4,Biodiversity,Environment,77,55.296337969999996,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,6,Nature_conservation,Environment,40,21.1339876,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,7,Other-environment-projects,Environment,56,7.1031337899999984,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,8,Sustainable-land-use,Environment,167,59.28908704,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,10,Renewables-multiple,Mitigation,21,7.930054869999999,7.930054869999999
Democratic Republic of the Congo,COD,LDCs,41444547384.0,11,Hydro-energy,Mitigation,8,15.989178499999998,15.989178499999998
Djibouti,DJI,LDCs,2823368140.0,0,Adaptation,Adaptation,7,0.7859159100000002,0.7859159100000002
Djibouti,DJI,LDCs,2823368140.0,1,Solar-energy,Mitigation,9,0.13333079999999992,0.13333079999999992
Djibouti,DJI,LDCs,2823368140.0,5,Geothermal-energy,Mitigation,3,2.9962606000000003,2.9962606000000003
Djibouti,DJI,LDCs,2823368140.0,6,Nature_conservation,Environment,1,0.0147527,0.0
Djibouti,DJI,LDCs,2823368140.0,8,Sustainable-land-use,Environment,4,0.2251088999999998,0.0
Djibouti,DJI,LDCs,2823368140.0,10,Renewables-multiple,Mitigation,8,1.9389554,1.9389554
Dominica,DMA,Small Island Developing States,556745925.9,0,Adaptation,Adaptation,15,3.6013648999999996,3.6013648999999996
Dominica,DMA,Small Island Developing States,556745925.9,1,Solar-energy,Mitigation,3,0.4188021999999999,0.4188021999999999
Dominica,DMA,Small Island Developing States,556745925.9,5,Geothermal-energy,Mitigation,4,0.0,0.0
Dominica,DMA,Small Island Developing States,556745925.9,6,Nature_conservation,Environment,1,0.00174567,0.0
Dominica,DMA,Small Island Developing States,556745925.9,8,Sustainable-land-use,Environment,1,0.0,0.0
Dominica,DMA,Small Island Developing States,556745925.9,10,Renewables-multiple,Mitigation,8,1.27928748,1.27928748
Dominican Republic,DOM,Small Island Developing States,80272839474.0,0,Adaptation,Adaptation,88,52.927628780000006,52.927628780000006
Dominican Republic,DOM,Small Island Developing States,80272839474.0,1,Solar-energy,Mitigation,9,0.26112279999999977,0.26112279999999977
Dominican Republic,DOM,Small Island Developing States,80272839474.0,3,Other-mitigation-projects,Mitigation,9,4.094257000000001,4.094257000000001
Dominican Republic,DOM,Small Island Developing States,80272839474.0,4,Biodiversity,Environment,20,0.040502999999999796,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,6,Nature_conservation,Environment,5,0.02315236,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,7,Other-environment-projects,Environment,47,1.1779025799999996,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,8,Sustainable-land-use,Environment,44,2.3524501199999994,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,10,Renewables-multiple,Mitigation,8,2.7541279999999997,2.7541279999999997
Dominican Republic,DOM,Small Island Developing States,80272839474.0,11,Hydro-energy,Mitigation,7,0.18987836,0.18987836
Dominican Republic,DOM,Small Island Developing States,80272839474.0,12,Energy-efficiency,Mitigation,6,37.795950000000005,37.795950000000005
Ecuador,ECU,UMICs,103704000000.0,0,Adaptation,Adaptation,73,96.895781016,96.895781016
Ecuador,ECU,UMICs,103704000000.0,1,Solar-energy,Mitigation,12,0.7034082616999997,0.7034082616999997
Ecuador,ECU,UMICs,103704000000.0,2,Bioenergy,Mitigation,14,1.0415693999999998,1.0415693999999998
Ecuador,ECU,UMICs,103704000000.0,3,Other-mitigation-projects,Mitigation,15,37.22940989999999,37.22940989999999
Ecuador,ECU,UMICs,103704000000.0,4,Biodiversity,Environment,50,6.822612613,0.0
Ecuador,ECU,UMICs,103704000000.0,5,Geothermal-energy,Mitigation,2,0.235529,0.235529
Ecuador,ECU,UMICs,103704000000.0,6,Nature_conservation,Environment,40,32.542985892000004,0.0
Ecuador,ECU,UMICs,103704000000.0,7,Other-environment-projects,Environment,110,8.763871463,0.0
Ecuador,ECU,UMICs,103704000000.0,8,Sustainable-land-use,Environment,192,31.547545076999995,0.0
Ecuador,ECU,UMICs,103704000000.0,10,Renewables-multiple,Mitigation,20,9.479041109999999,9.479041109999999
Ecuador,ECU,UMICs,103704000000.0,11,Hydro-energy,Mitigation,5,17.60964,17.60964
Ecuador,ECU,UMICs,103704000000.0,12,Energy-efficiency,Mitigation,2,0.125037,0.125037
Egypt,EGY,LMICs,291013000000.0,0,Adaptation,Adaptation,93,5.156723292000001,5.156723292000001
Egypt,EGY,LMICs,291013000000.0,1,Solar-energy,Mitigation,51,37.11394007,37.11394007
Egypt,EGY,LMICs,291013000000.0,2,Bioenergy,Mitigation,1,0.0700512,0.0700512
Egypt,EGY,LMICs,291013000000.0,3,Other-mitigation-projects,Mitigation,7,1.8074703999999997,1.8074703999999997
Egypt,EGY,LMICs,291013000000.0,4,Biodiversity,Environment,13,1.71404612,0.0
Egypt,EGY,LMICs,291013000000.0,6,Nature_conservation,Environment,10,0.819711232,0.0
Egypt,EGY,LMICs,291013000000.0,7,Other-environment-projects,Environment,117,67.02573583,0.0
Egypt,EGY,LMICs,291013000000.0,8,Sustainable-land-use,Environment,52,30.527962080000002,0.0
Egypt,EGY,LMICs,291013000000.0,10,Renewables-multiple,Mitigation,36,235.7777257,235.7777257
Egypt,EGY,LMICs,291013000000.0,11,Hydro-energy,Mitigation,44,134.38036628,134.38036628
Egypt,EGY,LMICs,291013000000.0,12,Energy-efficiency,Mitigation,11,53.920877600000004,53.920877600000004
Egypt,EGY,LMICs,291013000000.0,13,Wind-energy,Mitigation,47,236.91500337,236.91500337
El Salvador,SLV,LMICs,25149784000.0,0,Adaptation,Adaptation,100,12.15544203,12.15544203
El Salvador,SLV,LMICs,25149784000.0,1,Solar-energy,Mitigation,5,17.031881000000002,17.031881000000002
El Salvador,SLV,LMICs,25149784000.0,4,Biodiversity,Environment,17,2.7610890599999998,0.0
El Salvador,SLV,LMICs,25149784000.0,5,Geothermal-energy,Mitigation,2,0.4438361,0.4438361
El Salvador,SLV,LMICs,25149784000.0,6,Nature_conservation,Environment,75,2.8352661699999997,0.0
El Salvador,SLV,LMICs,25149784000.0,7,Other-environment-projects,Environment,99,4.259199054999998,0.0
El Salvador,SLV,LMICs,25149784000.0,8,Sustainable-land-use,Environment,149,7.3693007959999965,0.0
El Salvador,SLV,LMICs,25149784000.0,10,Renewables-multiple,Mitigation,19,25.169794299999996,25.169794299999996
El Salvador,SLV,LMICs,25149784000.0,11,Hydro-energy,Mitigation,2,0.30668,0.30668
Equatorial Guinea,GNQ,UMICs,12186496882.0,2,Bioenergy,Mitigation,2,0.00717564,0.00717564
Equatorial Guinea,GNQ,UMICs,12186496882.0,4,Biodiversity,Environment,5,0.0526,0.0
Equatorial Guinea,GNQ,UMICs,12186496882.0,6,Nature_conservation,Environment,1,0.1,0.0
Equatorial Guinea,GNQ,UMICs,12186496882.0,7,Other-environment-projects,Environment,2,0.041126800000000005,0.0
Eswatini,SWZ,LMICs,4295268357.0,0,Adaptation,Adaptation,13,5.301906,5.301906
Eswatini,SWZ,LMICs,4295268357.0,1,Solar-energy,Mitigation,1,0.0,0.0
Eswatini,SWZ,LMICs,4295268357.0,7,Other-environment-projects,Environment,2,0.0254078999999998,0.0
Eswatini,SWZ,LMICs,4295268357.0,8,Sustainable-land-use,Environment,4,0.3141923999999999,0.0
Ethiopia,ETH,LDCs,80206751231.0,0,Adaptation,Adaptation,587,665.533860882,665.533860882
Ethiopia,ETH,LDCs,80206751231.0,1,Solar-energy,Mitigation,56,7.467278429999999,7.467278429999999
Ethiopia,ETH,LDCs,80206751231.0,2,Bioenergy,Mitigation,8,0.1545981999999999,0.1545981999999999
Ethiopia,ETH,LDCs,80206751231.0,3,Other-mitigation-projects,Mitigation,24,40.159259490000004,40.159259490000004
Ethiopia,ETH,LDCs,80206751231.0,4,Biodiversity,Environment,56,62.388290300000016,0.0
Ethiopia,ETH,LDCs,80206751231.0,5,Geothermal-energy,Mitigation,9,0.884091,0.884091
Ethiopia,ETH,LDCs,80206751231.0,6,Nature_conservation,Environment,35,13.40597151,0.0
Ethiopia,ETH,LDCs,80206751231.0,7,Other-environment-projects,Environment,161,29.428400859999996,0.0
Ethiopia,ETH,LDCs,80206751231.0,8,Sustainable-land-use,Environment,332,137.638972511,0.0
Ethiopia,ETH,LDCs,80206751231.0,10,Renewables-multiple,Mitigation,21,3.17543802,3.17543802
Ethiopia,ETH,LDCs,80206751231.0,11,Hydro-energy,Mitigation,10,0.68743418,0.68743418
Ethiopia,ETH,LDCs,80206751231.0,12,Energy-efficiency,Mitigation,5,2.8424188900000003,2.8424188900000003
Ethiopia,ETH,LDCs,80206751231.0,13,Wind-energy,Mitigation,23,56.37883682,56.37883682
Fiji,FJI,Small Island Developing States,5207692828.0,0,Adaptation,Adaptation,49,19.239846710000002,19.239846710000002
Fiji,FJI,Small Island Developing States,5207692828.0,1,Solar-energy,Mitigation,6,1.63139169,1.63139169
Fiji,FJI,Small Island Developing States,5207692828.0,3,Other-mitigation-projects,Mitigation,4,0.2184161,0.2184161
Fiji,FJI,Small Island Developing States,5207692828.0,4,Biodiversity,Environment,2,0.87418,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,5,Geothermal-energy,Mitigation,2,0.01909445,0.01909445
Fiji,FJI,Small Island Developing States,5207692828.0,6,Nature_conservation,Environment,8,0.05225011,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,7,Other-environment-projects,Environment,11,0.4420286899999999,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,8,Sustainable-land-use,Environment,28,1.6962841,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,10,Renewables-multiple,Mitigation,8,0.7588011999999997,0.7588011999999997
Fiji,FJI,Small Island Developing States,5207692828.0,11,Hydro-energy,Mitigation,1,0.037718,0.037718
Gabon,GAB,UMICs,15371345949.0,0,Adaptation,Adaptation,4,1.3819910000000002,1.3819910000000002
Gabon,GAB,UMICs,15371345949.0,1,Solar-energy,Mitigation,1,0.0177032999999999,0.0177032999999999
Gabon,GAB,UMICs,15371345949.0,3,Other-mitigation-projects,Mitigation,5,0.7158675999999997,0.7158675999999997
Gabon,GAB,UMICs,15371345949.0,4,Biodiversity,Environment,32,4.192083,0.0
Gabon,GAB,UMICs,15371345949.0,6,Nature_conservation,Environment,7,3.5929369999999996,0.0
Gabon,GAB,UMICs,15371345949.0,7,Other-environment-projects,Environment,9,0.10090454,0.0
Gabon,GAB,UMICs,15371345949.0,8,Sustainable-land-use,Environment,20,0.3920841699999999,0.0
Gambia,GMB,LDCs,1542251823.0,0,Adaptation,Adaptation,7,0.006465,0.006465
Gambia,GMB,LDCs,1542251823.0,1,Solar-energy,Mitigation,2,0.0257288,0.0257288
Gambia,GMB,LDCs,1542251823.0,6,Nature_conservation,Environment,1,0.0502761999999999,0.0
Gambia,GMB,LDCs,1542251823.0,7,Other-environment-projects,Environment,4,0.093086,0.0
Gambia,GMB,LDCs,1542251823.0,8,Sustainable-land-use,Environment,7,0.168305,0.0
Gambia,GMB,LDCs,1542251823.0,10,Renewables-multiple,Mitigation,2,0.166638,0.166638
Georgia,GEO,LMICs,16336304380.0,0,Adaptation,Adaptation,37,11.49005201,11.49005201
Georgia,GEO,LMICs,16336304380.0,1,Solar-energy,Mitigation,5,0.5578915999999998,0.5578915999999998
Georgia,GEO,LMICs,16336304380.0,2,Bioenergy,Mitigation,3,0.02232226,0.02232226
Georgia,GEO,LMICs,16336304380.0,3,Other-mitigation-projects,Mitigation,27,7.96976775,7.96976775
Georgia,GEO,LMICs,16336304380.0,4,Biodiversity,Environment,10,0.99196616,0.0
Georgia,GEO,LMICs,16336304380.0,5,Geothermal-energy,Mitigation,1,0.00202429,0.00202429
Georgia,GEO,LMICs,16336304380.0,6,Nature_conservation,Environment,21,2.2929738399999997,0.0
Georgia,GEO,LMICs,16336304380.0,7,Other-environment-projects,Environment,85,20.293072329999998,0.0
Georgia,GEO,LMICs,16336304380.0,8,Sustainable-land-use,Environment,53,7.414577154499999,0.0
Georgia,GEO,LMICs,16336304380.0,10,Renewables-multiple,Mitigation,47,37.39516629,37.39516629
Georgia,GEO,LMICs,16336304380.0,11,Hydro-energy,Mitigation,7,2.2575324,2.2575324
Georgia,GEO,LMICs,16336304380.0,12,Energy-efficiency,Mitigation,28,104.15909727,104.15909727
Georgia,GEO,LMICs,16336304380.0,13,Wind-energy,Mitigation,2,0.1475688,0.1475688
Ghana,GHA,LMICs,59022565018.0,0,Adaptation,Adaptation,124,31.103869259000007,31.103869259000007
Ghana,GHA,LMICs,59022565018.0,1,Solar-energy,Mitigation,57,7.665415574000001,7.665415574000001
Ghana,GHA,LMICs,59022565018.0,2,Bioenergy,Mitigation,12,1.2569342,1.2569342
Ghana,GHA,LMICs,59022565018.0,3,Other-mitigation-projects,Mitigation,26,11.33039313,11.33039313
Ghana,GHA,LMICs,59022565018.0,4,Biodiversity,Environment,16,2.30030319,0.0
Ghana,GHA,LMICs,59022565018.0,6,Nature_conservation,Environment,11,2.40970374,0.0
Ghana,GHA,LMICs,59022565018.0,7,Other-environment-projects,Environment,119,18.417102161,0.0
Ghana,GHA,LMICs,59022565018.0,8,Sustainable-land-use,Environment,142,39.216958291999994,0.0
Ghana,GHA,LMICs,59022565018.0,10,Renewables-multiple,Mitigation,33,36.543693139999995,36.543693139999995
Ghana,GHA,LMICs,59022565018.0,12,Energy-efficiency,Mitigation,16,4.37561128,4.37561128
Ghana,GHA,LMICs,59022565018.0,13,Wind-energy,Mitigation,3,0.309464,0.309464
Grenada,GRD,Small Island Developing States,1116238200.0,0,Adaptation,Adaptation,12,3.4897420500000003,3.4897420500000003
Grenada,GRD,Small Island Developing States,1116238200.0,1,Solar-energy,Mitigation,2,0.502476,0.502476
Grenada,GRD,Small Island Developing States,1116238200.0,3,Other-mitigation-projects,Mitigation,3,1.022012,1.022012
Grenada,GRD,Small Island Developing States,1116238200.0,4,Biodiversity,Environment,5,0.518542,0.0
Grenada,GRD,Small Island Developing States,1116238200.0,6,Nature_conservation,Environment,2,0.00697242,0.0
Grenada,GRD,Small Island Developing States,1116238200.0,10,Renewables-multiple,Mitigation,4,0.41851779999999983,0.41851779999999983
Grenada,GRD,Small Island Developing States,1116238200.0,12,Energy-efficiency,Mitigation,1,0.209267,0.209267
Guatemala,GTM,LMICs,69936159619.0,0,Adaptation,Adaptation,232,55.130357079999996,55.130357079999996
Guatemala,GTM,LMICs,69936159619.0,1,Solar-energy,Mitigation,7,0.1884985279999999,0.1884985279999999
Guatemala,GTM,LMICs,69936159619.0,3,Other-mitigation-projects,Mitigation,11,9.945152,9.945152
Guatemala,GTM,LMICs,69936159619.0,4,Biodiversity,Environment,40,4.8591995,0.0
Guatemala,GTM,LMICs,69936159619.0,5,Geothermal-energy,Mitigation,2,0.2974199999999999,0.2974199999999999
Guatemala,GTM,LMICs,69936159619.0,6,Nature_conservation,Environment,44,8.762214329999999,0.0
Guatemala,GTM,LMICs,69936159619.0,7,Other-environment-projects,Environment,108,11.005960015000001,0.0
Guatemala,GTM,LMICs,69936159619.0,8,Sustainable-land-use,Environment,195,20.227212357,0.0
Guatemala,GTM,LMICs,69936159619.0,10,Renewables-multiple,Mitigation,9,0.27024388,0.27024388
Guatemala,GTM,LMICs,69936159619.0,11,Hydro-energy,Mitigation,4,0.6845931199999999,0.6845931199999999
Guatemala,GTM,LMICs,69936159619.0,12,Energy-efficiency,Mitigation,1,0.0740905,0.0740905
Guatemala,GTM,LMICs,69936159619.0,13,Wind-energy,Mitigation,1,18.7438,18.7438
Guinea,GIN,LDCs,10706424125.0,0,Adaptation,Adaptation,34,4.994487725,4.994487725
Guinea,GIN,LDCs,10706424125.0,1,Solar-energy,Mitigation,9,0.1578261199999999,0.1578261199999999
Guinea,GIN,LDCs,10706424125.0,2,Bioenergy,Mitigation,2,0.205176,0.205176
Guinea,GIN,LDCs,10706424125.0,3,Other-mitigation-projects,Mitigation,1,0.005148,0.005148
Guinea,GIN,LDCs,10706424125.0,4,Biodiversity,Environment,16,1.2738599999999995,0.0
Guinea,GIN,LDCs,10706424125.0,6,Nature_conservation,Environment,7,1.0998140699999999,0.0
Guinea,GIN,LDCs,10706424125.0,7,Other-environment-projects,Environment,11,0.16309256999999971,0.0
Guinea,GIN,LDCs,10706424125.0,8,Sustainable-land-use,Environment,25,7.449906,0.0
Guinea,GIN,LDCs,10706424125.0,10,Renewables-multiple,Mitigation,2,0.05291409999999999,0.05291409999999999
Guinea,GIN,LDCs,10706424125.0,11,Hydro-energy,Mitigation,12,1.014217,1.014217
Guinea,GIN,LDCs,10706424125.0,12,Energy-efficiency,Mitigation,2,0.12890629999999992,0.12890629999999992
Guinea,GIN,LDCs,10706424125.0,13,Wind-energy,Mitigation,1,0.00223017,0.00223017
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,0,Adaptation,Adaptation,14,0.9819105999999999,0.9819105999999999
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,2,Bioenergy,Mitigation,3,1.34333,1.34333
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,4,Biodiversity,Environment,5,0.2855055999999999,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,6,Nature_conservation,Environment,11,1.50758332,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,7,Other-environment-projects,Environment,5,0.45397648300000004,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,8,Sustainable-land-use,Environment,5,0.44114419000000005,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,10,Renewables-multiple,Mitigation,1,0.38704,0.38704
Guyana,GUY,Small Island Developing States,3683111326.0,0,Adaptation,Adaptation,3,0.0,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,3,Other-mitigation-projects,Mitigation,9,46.5081081,46.5081081
Guyana,GUY,Small Island Developing States,3683111326.0,4,Biodiversity,Environment,4,0.34769439999999996,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,6,Nature_conservation,Environment,5,3.7971359999999996,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,7,Other-environment-projects,Environment,1,0.0006716669999999,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,8,Sustainable-land-use,Environment,35,9.2785744,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,10,Renewables-multiple,Mitigation,5,2.8874589999999998,2.8874589999999998
Guyana,GUY,Small Island Developing States,3683111326.0,11,Hydro-energy,Mitigation,1,0.0785966999999999,0.0785966999999999
Guyana,GUY,Small Island Developing States,3683111326.0,12,Energy-efficiency,Mitigation,2,0.1931782,0.1931782
Haiti,HTI,Small Island Developing States,8652501130.0,0,Adaptation,Adaptation,273,70.8949252498,70.8949252498
Haiti,HTI,Small Island Developing States,8652501130.0,1,Solar-energy,Mitigation,14,1.50645624,1.50645624
Haiti,HTI,Small Island Developing States,8652501130.0,2,Bioenergy,Mitigation,3,0.525656,0.525656
Haiti,HTI,Small Island Developing States,8652501130.0,3,Other-mitigation-projects,Mitigation,9,1.4986850999999999,1.4986850999999999
Haiti,HTI,Small Island Developing States,8652501130.0,4,Biodiversity,Environment,11,1.5902323839999997,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,6,Nature_conservation,Environment,26,6.643680519999999,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,7,Other-environment-projects,Environment,49,4.0909865299999995,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,8,Sustainable-land-use,Environment,172,30.22542837,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,10,Renewables-multiple,Mitigation,46,10.508805070000001,10.508805070000001
Haiti,HTI,Small Island Developing States,8652501130.0,11,Hydro-energy,Mitigation,5,11.492852000000001,11.492852000000001
Haiti,HTI,Small Island Developing States,8652501130.0,12,Energy-efficiency,Mitigation,7,0.6432278999999999,0.6432278999999999
Honduras,HND,LMICs,22990641459.0,0,Adaptation,Adaptation,186,63.118224510000005,63.118224510000005
Honduras,HND,LMICs,22990641459.0,1,Solar-energy,Mitigation,8,38.477969200000004,38.477969200000004
Honduras,HND,LMICs,22990641459.0,3,Other-mitigation-projects,Mitigation,3,0.773915,0.773915
Honduras,HND,LMICs,22990641459.0,4,Biodiversity,Environment,23,3.722454,0.0
