DonorName,country_code,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
Romania,ROU,213957000000.0,13,Wind-energy,Mitigation,3,0.2064207,0.2064207
Saudi Arabia,SAU,713456000000.0,0,Adaptation,Adaptation,6,2.975,2.975
Saudi Arabia,SAU,713456000000.0,1,Solar-energy,Mitigation,5,5.584072,5.584072
Saudi Arabia,SAU,713456000000.0,2,Bioenergy,Mitigation,1,0.0,0.0
Saudi Arabia,SAU,713456000000.0,6,Nature_conservation,Environment,3,5.247702,0.0
Saudi Arabia,SAU,713456000000.0,11,Hydro-energy,Mitigation,10,37.331507,37.331507
Slovak Republic,SVK,96964347911.0,0,Adaptation,Adaptation,17,0.2686799999999997,0.2686799999999997
Slovak Republic,SVK,96964347911.0,1,Solar-energy,Mitigation,8,0.22458,0.22458
Slovak Republic,SVK,96964347911.0,2,Bioenergy,Mitigation,1,0.00724,0.00724
Slovak Republic,SVK,96964347911.0,3,Other-mitigation-projects,Mitigation,2,0.0799,0.0799
Slovak Republic,SVK,96964347911.0,4,Biodiversity,Environment,3,0.03900000000000001,0.0
Slovak Republic,SVK,96964347911.0,6,Nature_conservation,Environment,4,0.0851199999999998,0.0
Slovak Republic,SVK,96964347911.0,7,Other-environment-projects,Environment,39,1.5813399999999997,0.0
Slovak Republic,SVK,96964347911.0,8,Sustainable-land-use,Environment,13,0.1863799999999997,0.0
Slovak Republic,SVK,96964347911.0,10,Renewables-multiple,Mitigation,8,0.24377999999999977,0.24377999999999977
Slovak Republic,SVK,96964347911.0,12,Energy-efficiency,Mitigation,8,0.24728,0.24728
Slovenia,SVN,48815980157.0,0,Adaptation,Adaptation,1,0.0129601,0.0129601
Slovenia,SVN,48815980157.0,4,Biodiversity,Environment,1,0.00727639,0.0
Slovenia,SVN,48815980157.0,6,Nature_conservation,Environment,1,0.0007740789999999,0.0
Slovenia,SVN,48815980157.0,7,Other-environment-projects,Environment,3,0.04010402,0.0
Slovenia,SVN,48815980157.0,8,Sustainable-land-use,Environment,4,0.0781584,0.0
Spain,ESP,1310720000000.0,0,Adaptation,Adaptation,802,91.2865274199999,91.2865274199999
Spain,ESP,1310720000000.0,1,Solar-energy,Mitigation,213,5.4463997597999985,5.4463997597999985
Spain,ESP,1310720000000.0,2,Bioenergy,Mitigation,42,0.9959491616999999,0.9959491616999999
Spain,ESP,1310720000000.0,3,Other-mitigation-projects,Mitigation,28,1.1192949953999998,1.1192949953999998
Spain,ESP,1310720000000.0,4,Biodiversity,Environment,100,3.6275426489999996,0.0
Spain,ESP,1310720000000.0,5,Geothermal-energy,Mitigation,2,0.2262441939999999,0.2262441939999999
Spain,ESP,1310720000000.0,6,Nature_conservation,Environment,191,4.417917410499999,0.0
Spain,ESP,1310720000000.0,7,Other-environment-projects,Environment,683,27.3119092892,0.0
Spain,ESP,1310720000000.0,8,Sustainable-land-use,Environment,1092,70.65070643909999,0.0
Spain,ESP,1310720000000.0,9,Marine-energy,Mitigation,1,0.0069025,0.0069025
Spain,ESP,1310720000000.0,10,Renewables-multiple,Mitigation,153,21.537489798899994,21.537489798899994
Spain,ESP,1310720000000.0,11,Hydro-energy,Mitigation,23,0.34099638,0.34099638
Spain,ESP,1310720000000.0,12,Energy-efficiency,Mitigation,14,0.89935367,0.89935367
Spain,ESP,1310720000000.0,13,Wind-energy,Mitigation,42,1.43870969,1.43870969
Sweden,SWE,529613000000.0,0,Adaptation,Adaptation,629,486.758333475,486.758333475
Sweden,SWE,529613000000.0,1,Solar-energy,Mitigation,29,10.80350002,10.80350002
Sweden,SWE,529613000000.0,2,Bioenergy,Mitigation,27,6.914371900000001,6.914371900000001
Sweden,SWE,529613000000.0,3,Other-mitigation-projects,Mitigation,90,32.56471582,32.56471582
Sweden,SWE,529613000000.0,4,Biodiversity,Environment,82,29.216418930000003,0.0
Sweden,SWE,529613000000.0,5,Geothermal-energy,Mitigation,3,2.7046536000000003,2.7046536000000003
Sweden,SWE,529613000000.0,6,Nature_conservation,Environment,66,64.9355435886,0.0
Sweden,SWE,529613000000.0,7,Other-environment-projects,Environment,499,270.25784573,0.0
Sweden,SWE,529613000000.0,8,Sustainable-land-use,Environment,394,218.90477398099998,0.0
Sweden,SWE,529613000000.0,9,Marine-energy,Mitigation,6,2.6499740000000003,2.6499740000000003
Sweden,SWE,529613000000.0,10,Renewables-multiple,Mitigation,202,180.1639908476,180.1639908476
Sweden,SWE,529613000000.0,11,Hydro-energy,Mitigation,12,18.694302099999998,18.694302099999998
Sweden,SWE,529613000000.0,12,Energy-efficiency,Mitigation,54,46.90032594,46.90032594
Sweden,SWE,529613000000.0,13,Wind-energy,Mitigation,1,0.0440606,0.0440606
Switzerland,CHE,687863000000.0,0,Adaptation,Adaptation,1576,366.65170648595307,366.65170648595307
Switzerland,CHE,687863000000.0,1,Solar-energy,Mitigation,55,3.1970105279999994,3.1970105279999994
Switzerland,CHE,687863000000.0,2,Bioenergy,Mitigation,72,28.01762501,28.01762501
Switzerland,CHE,687863000000.0,3,Other-mitigation-projects,Mitigation,323,111.83552099945999,111.83552099945999
Switzerland,CHE,687863000000.0,4,Biodiversity,Environment,95,18.046155629999998,0.0
Switzerland,CHE,687863000000.0,6,Nature_conservation,Environment,130,17.953346079,0.0
Switzerland,CHE,687863000000.0,7,Other-environment-projects,Environment,492,115.94357219299997,0.0
Switzerland,CHE,687863000000.0,8,Sustainable-land-use,Environment,1410,273.5140692617,0.0
Switzerland,CHE,687863000000.0,10,Renewables-multiple,Mitigation,142,66.47860981,66.47860981
Switzerland,CHE,687863000000.0,11,Hydro-energy,Mitigation,38,15.189254043,15.189254043
Switzerland,CHE,687863000000.0,12,Energy-efficiency,Mitigation,102,43.985223051,43.985223051
Turkey,TUR,820392000000.0,1,Solar-energy,Mitigation,3,0.13858,0.13858
Turkey,TUR,820392000000.0,6,Nature_conservation,Environment,2,0.018410000000000003,0.0
United Arab Emirates,ARE,388829000000.0,0,Adaptation,Adaptation,13,10.413360199999998,10.413360199999998
United Arab Emirates,ARE,388829000000.0,1,Solar-energy,Mitigation,49,57.252842199999996,57.252842199999996
United Arab Emirates,ARE,388829000000.0,2,Bioenergy,Mitigation,2,0.11,0.11
United Arab Emirates,ARE,388829000000.0,3,Other-mitigation-projects,Mitigation,4,0.23373,0.23373
United Arab Emirates,ARE,388829000000.0,4,Biodiversity,Environment,10,5.317411,0.0
United Arab Emirates,ARE,388829000000.0,5,Geothermal-energy,Mitigation,1,0.0,0.0
United Arab Emirates,ARE,388829000000.0,6,Nature_conservation,Environment,5,0.11148000000000001,0.0
United Arab Emirates,ARE,388829000000.0,7,Other-environment-projects,Environment,11,0.7685356399999999,0.0
United Arab Emirates,ARE,388829000000.0,8,Sustainable-land-use,Environment,4,2.8250240000000004,0.0
United Arab Emirates,ARE,388829000000.0,10,Renewables-multiple,Mitigation,10,132.36528,132.36528
United Arab Emirates,ARE,388829000000.0,11,Hydro-energy,Mitigation,9,0.44406,0.44406
United Arab Emirates,ARE,388829000000.0,13,Wind-energy,Mitigation,3,0.18767,0.18767
United Kingdom,GBR,2795380000000.0,0,Adaptation,Adaptation,2737,2730.90647871926,2730.90647871926
United Kingdom,GBR,2795380000000.0,1,Solar-energy,Mitigation,147,142.439589354,142.439589354
United Kingdom,GBR,2795380000000.0,2,Bioenergy,Mitigation,74,89.5477634018,89.5477634018
United Kingdom,GBR,2795380000000.0,3,Other-mitigation-projects,Mitigation,442,760.3989949589999,760.3989949589999
United Kingdom,GBR,2795380000000.0,4,Biodiversity,Environment,455,89.06858205699996,0.0
United Kingdom,GBR,2795380000000.0,5,Geothermal-energy,Mitigation,42,38.440601769,38.440601769
United Kingdom,GBR,2795380000000.0,6,Nature_conservation,Environment,141,53.453390847,0.0
United Kingdom,GBR,2795380000000.0,7,Other-environment-projects,Environment,453,243.47401214400008,0.0
United Kingdom,GBR,2795380000000.0,8,Sustainable-land-use,Environment,764,652.1618389036,0.0
United Kingdom,GBR,2795380000000.0,9,Marine-energy,Mitigation,8,0.6430794,0.6430794
United Kingdom,GBR,2795380000000.0,10,Renewables-multiple,Mitigation,738,851.9983187142002,851.9983187142002
United Kingdom,GBR,2795380000000.0,11,Hydro-energy,Mitigation,7,3.391238,3.391238
United Kingdom,GBR,2795380000000.0,12,Energy-efficiency,Mitigation,60,8.09580246,8.09580246
United Kingdom,GBR,2795380000000.0,13,Wind-energy,Mitigation,16,6.5744354099999995,6.5744354099999995
United States,USA,19663100000000.0,0,Adaptation,Adaptation,2442,1281.330668,1281.330668
United States,USA,19663100000000.0,1,Solar-energy,Mitigation,343,50.44967000000001,50.44967000000001
United States,USA,19663100000000.0,2,Bioenergy,Mitigation,74,9.919995999999998,9.919995999999998
United States,USA,19663100000000.0,3,Other-mitigation-projects,Mitigation,658,464.00407600000005,464.00407600000005
United States,USA,19663100000000.0,4,Biodiversity,Environment,2217,619.456221,0.0
United States,USA,19663100000000.0,5,Geothermal-energy,Mitigation,26,2.718584,2.718584
United States,USA,19663100000000.0,6,Nature_conservation,Environment,419,119.833561,0.0
United States,USA,19663100000000.0,7,Other-environment-projects,Environment,1997,413.16739800000005,0.0
United States,USA,19663100000000.0,8,Sustainable-land-use,Environment,1385,744.2013820000001,0.0
United States,USA,19663100000000.0,9,Marine-energy,Mitigation,2,0.014369,0.014369
United States,USA,19663100000000.0,10,Renewables-multiple,Mitigation,627,566.1907390000002,566.1907390000002
United States,USA,19663100000000.0,11,Hydro-energy,Mitigation,83,244.666936,244.666936
United States,USA,19663100000000.0,12,Energy-efficiency,Mitigation,450,115.804946,115.804946
United States,USA,19663100000000.0,13,Wind-energy,Mitigation,38,29.384710000000002,29.384710000000002
