RecipientName,country_code,country_type,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
Algeria,DZA,UMICs,167430000000.0,6,Nature_conservation,Environment,3,0.45700127,0.0
Algeria,DZA,UMICs,167430000000.0,7,Other-environment-projects,Environment,29,12.98952324,0.0
Algeria,DZA,UMICs,167430000000.0,8,Sustainable-land-use,Environment,11,2.19170996,0.0
Algeria,DZA,UMICs,167430000000.0,10,Renewables-multiple,Mitigation,5,2.5174115,2.5174115
Algeria,DZA,UMICs,167430000000.0,12,Energy-efficiency,Mitigation,5,0.0,0.0
Algeria,DZA,UMICs,167430000000.0,13,Wind-energy,Mitigation,4,0.0626803,0.0626803
Angola,AGO,LDCs,107086000000.0,0,Adaptation,Adaptation,38,5.171358992799999,5.171358992799999
Angola,AGO,LDCs,107086000000.0,1,Solar-energy,Mitigation,6,0.3176598,0.3176598
Angola,AGO,LDCs,107086000000.0,2,Bioenergy,Mitigation,2,0.00588828,0.00588828
Angola,AGO,LDCs,107086000000.0,4,Biodiversity,Environment,3,0.0525707299999999,0.0
Angola,AGO,LDCs,107086000000.0,6,Nature_conservation,Environment,6,1.802523185,0.0
Angola,AGO,LDCs,107086000000.0,7,Other-environment-projects,Environment,13,0.9671875999999997,0.0
Angola,AGO,LDCs,107086000000.0,8,Sustainable-land-use,Environment,21,2.56274384,0.0
Angola,AGO,LDCs,107086000000.0,10,Renewables-multiple,Mitigation,15,3.20259167,3.20259167
Angola,AGO,LDCs,107086000000.0,11,Hydro-energy,Mitigation,1,0.50148,0.50148
Angola,AGO,LDCs,107086000000.0,13,Wind-energy,Mitigation,2,0.110926,0.110926
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,0,Adaptation,Adaptation,1,0.0257227,0.0257227
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,1,Solar-energy,Mitigation,5,10.823799000000001,10.823799000000001
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,3,Other-mitigation-projects,Mitigation,1,0.016885,0.016885
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,4,Biodiversity,Environment,2,0.0902927,0.0
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,8,Sustainable-land-use,Environment,4,0.1337747999999996,0.0
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,10,Renewables-multiple,Mitigation,5,0.1629487499999998,0.1629487499999998
Antigua and Barbuda,ATG,Small Island Developing States,1515917778.0,11,Hydro-energy,Mitigation,1,0.0726872,0.0726872
Argentina,ARG,UMICs,552902000000.0,0,Adaptation,Adaptation,42,4.4240466519999995,4.4240466519999995
Argentina,ARG,UMICs,552902000000.0,1,Solar-energy,Mitigation,13,0.2433522799999997,0.2433522799999997
Argentina,ARG,UMICs,552902000000.0,2,Bioenergy,Mitigation,4,0.1364117,0.1364117
Argentina,ARG,UMICs,552902000000.0,3,Other-mitigation-projects,Mitigation,13,0.3850002699999996,0.3850002699999996
Argentina,ARG,UMICs,552902000000.0,4,Biodiversity,Environment,50,2.849043939999999,0.0
Argentina,ARG,UMICs,552902000000.0,5,Geothermal-energy,Mitigation,3,0.03891263,0.03891263
Argentina,ARG,UMICs,552902000000.0,6,Nature_conservation,Environment,34,1.5994057699999997,0.0
Argentina,ARG,UMICs,552902000000.0,7,Other-environment-projects,Environment,73,6.396252811999999,0.0
Argentina,ARG,UMICs,552902000000.0,8,Sustainable-land-use,Environment,83,4.235884479799999,0.0
Argentina,ARG,UMICs,552902000000.0,9,Marine-energy,Mitigation,3,0.02669191,0.02669191
Argentina,ARG,UMICs,552902000000.0,10,Renewables-multiple,Mitigation,10,0.44034094,0.44034094
Argentina,ARG,UMICs,552902000000.0,11,Hydro-energy,Mitigation,12,0.45143136,0.45143136
Argentina,ARG,UMICs,552902000000.0,12,Energy-efficiency,Mitigation,3,0.0420856699999999,0.0420856699999999
Argentina,ARG,UMICs,552902000000.0,13,Wind-energy,Mitigation,5,0.02779845,0.02779845
Armenia,ARM,LMICs,11751535093.0,0,Adaptation,Adaptation,17,5.756050999999999,5.756050999999999
Armenia,ARM,LMICs,11751535093.0,1,Solar-energy,Mitigation,10,0.2769486599999999,0.2769486599999999
Armenia,ARM,LMICs,11751535093.0,3,Other-mitigation-projects,Mitigation,1,0.492537,0.492537
Armenia,ARM,LMICs,11751535093.0,4,Biodiversity,Environment,13,0.7951406,0.0
Armenia,ARM,LMICs,11751535093.0,5,Geothermal-energy,Mitigation,3,0.02341725,0.02341725
Armenia,ARM,LMICs,11751535093.0,6,Nature_conservation,Environment,7,0.8480182199999997,0.0
Armenia,ARM,LMICs,11751535093.0,7,Other-environment-projects,Environment,37,3.0625709699999994,0.0
Armenia,ARM,LMICs,11751535093.0,8,Sustainable-land-use,Environment,22,20.62239692,0.0
Armenia,ARM,LMICs,11751535093.0,10,Renewables-multiple,Mitigation,61,63.91854925999999,63.91854925999999
Armenia,ARM,LMICs,11751535093.0,11,Hydro-energy,Mitigation,8,30.936740999999998,30.936740999999998
Armenia,ARM,LMICs,11751535093.0,12,Energy-efficiency,Mitigation,47,57.748335870000005,57.748335870000005
Armenia,ARM,LMICs,11751535093.0,13,Wind-energy,Mitigation,4,0.8809279999999999,0.8809279999999999
Azerbaijan,AZE,UMICs,45393607318.0,0,Adaptation,Adaptation,9,0.2527820899999998,0.2527820899999998
Azerbaijan,AZE,UMICs,45393607318.0,2,Bioenergy,Mitigation,1,0.004796,0.004796
Azerbaijan,AZE,UMICs,45393607318.0,3,Other-mitigation-projects,Mitigation,2,0.02184293,0.02184293
Azerbaijan,AZE,UMICs,45393607318.0,4,Biodiversity,Environment,6,1.8967169999999998,0.0
Azerbaijan,AZE,UMICs,45393607318.0,5,Geothermal-energy,Mitigation,1,0.0172624,0.0172624
Azerbaijan,AZE,UMICs,45393607318.0,6,Nature_conservation,Environment,13,41.6289554,0.0
Azerbaijan,AZE,UMICs,45393607318.0,7,Other-environment-projects,Environment,7,0.11268009000000001,0.0
Azerbaijan,AZE,UMICs,45393607318.0,8,Sustainable-land-use,Environment,14,5.54489652,0.0
Azerbaijan,AZE,UMICs,45393607318.0,10,Renewables-multiple,Mitigation,3,0.4481029999999999,0.4481029999999999
Azerbaijan,AZE,UMICs,45393607318.0,12,Energy-efficiency,Mitigation,1,0.0387575999999999,0.0387575999999999
Bangladesh,BGD,LDCs,248563000000.0,0,Adaptation,Adaptation,422,228.62899944679998,228.62899944679998
Bangladesh,BGD,LDCs,248563000000.0,1,Solar-energy,Mitigation,48,21.396069360000002,21.396069360000002
Bangladesh,BGD,LDCs,248563000000.0,2,Bioenergy,Mitigation,8,5.446599999999999,5.446599999999999
Bangladesh,BGD,LDCs,248563000000.0,3,Other-mitigation-projects,Mitigation,76,25.37148481,25.37148481
Bangladesh,BGD,LDCs,248563000000.0,4,Biodiversity,Environment,69,29.88240643,0.0
Bangladesh,BGD,LDCs,248563000000.0,6,Nature_conservation,Environment,44,14.895276298,0.0
Bangladesh,BGD,LDCs,248563000000.0,7,Other-environment-projects,Environment,138,38.45113705999999,0.0
Bangladesh,BGD,LDCs,248563000000.0,8,Sustainable-land-use,Environment,136,90.450309755,0.0
Bangladesh,BGD,LDCs,248563000000.0,10,Renewables-multiple,Mitigation,87,149.09145882,149.09145882
Bangladesh,BGD,LDCs,248563000000.0,11,Hydro-energy,Mitigation,8,7.29233,7.29233
Bangladesh,BGD,LDCs,248563000000.0,12,Energy-efficiency,Mitigation,44,332.20507699999996,332.20507699999996
Bangladesh,BGD,LDCs,248563000000.0,13,Wind-energy,Mitigation,1,0.0113301,0.0113301
Belarus,BLR,UMICs,56403141352.0,0,Adaptation,Adaptation,14,0.0898408399999999,0.0898408399999999
Belarus,BLR,UMICs,56403141352.0,1,Solar-energy,Mitigation,2,0.023506412,0.023506412
Belarus,BLR,UMICs,56403141352.0,2,Bioenergy,Mitigation,4,0.12462588,0.12462588
Belarus,BLR,UMICs,56403141352.0,3,Other-mitigation-projects,Mitigation,1,0.159149,0.159149
Belarus,BLR,UMICs,56403141352.0,4,Biodiversity,Environment,3,0.07253789,0.0
Belarus,BLR,UMICs,56403141352.0,5,Geothermal-energy,Mitigation,2,0.0193972199999999,0.0193972199999999
Belarus,BLR,UMICs,56403141352.0,6,Nature_conservation,Environment,12,0.4344373249999998,0.0
Belarus,BLR,UMICs,56403141352.0,7,Other-environment-projects,Environment,26,2.991761167,0.0
Belarus,BLR,UMICs,56403141352.0,8,Sustainable-land-use,Environment,16,2.50350684,0.0
Belarus,BLR,UMICs,56403141352.0,10,Renewables-multiple,Mitigation,7,0.1350216099999999,0.1350216099999999
Belarus,BLR,UMICs,56403141352.0,12,Energy-efficiency,Mitigation,19,1.3512532899999996,1.3512532899999996
Belize,BLZ,Small Island Developing States,1817262720.0,0,Adaptation,Adaptation,5,0.08474864,0.08474864
Belize,BLZ,Small Island Developing States,1817262720.0,1,Solar-energy,Mitigation,6,0.7975814,0.7975814
Belize,BLZ,Small Island Developing States,1817262720.0,3,Other-mitigation-projects,Mitigation,2,0.19347079,0.19347079
Belize,BLZ,Small Island Developing States,1817262720.0,4,Biodiversity,Environment,7,0.41111589999999987,0.0
Belize,BLZ,Small Island Developing States,1817262720.0,6,Nature_conservation,Environment,24,0.6719490699999996,0.0
Belize,BLZ,Small Island Developing States,1817262720.0,7,Other-environment-projects,Environment,3,0.04341916,0.0
Belize,BLZ,Small Island Developing States,1817262720.0,8,Sustainable-land-use,Environment,16,0.9652847699999997,0.0
Belize,BLZ,Small Island Developing States,1817262720.0,10,Renewables-multiple,Mitigation,13,1.4099927999999997,1.4099927999999997
Belize,BLZ,Small Island Developing States,1817262720.0,12,Energy-efficiency,Mitigation,1,0.19128,0.19128
Benin,BEN,LDCs,12910515819.0,0,Adaptation,Adaptation,78,19.46205451,19.46205451
Benin,BEN,LDCs,12910515819.0,1,Solar-energy,Mitigation,51,15.15841515,15.15841515
Benin,BEN,LDCs,12910515819.0,2,Bioenergy,Mitigation,10,1.3229861999999997,1.3229861999999997
Benin,BEN,LDCs,12910515819.0,3,Other-mitigation-projects,Mitigation,6,0.10094944,0.10094944
Benin,BEN,LDCs,12910515819.0,4,Biodiversity,Environment,39,2.9093823649999995,0.0
Benin,BEN,LDCs,12910515819.0,6,Nature_conservation,Environment,32,48.75363855,0.0
Benin,BEN,LDCs,12910515819.0,7,Other-environment-projects,Environment,64,5.853273965,0.0
Benin,BEN,LDCs,12910515819.0,8,Sustainable-land-use,Environment,72,17.48149229,0.0
Benin,BEN,LDCs,12910515819.0,10,Renewables-multiple,Mitigation,20,4.0356117000000005,4.0356117000000005
Benin,BEN,LDCs,12910515819.0,11,Hydro-energy,Mitigation,14,3.1786877,3.1786877
Benin,BEN,LDCs,12910515819.0,12,Energy-efficiency,Mitigation,5,0.12689909,0.12689909
Bhutan,BTN,LDCs,2264902343.0,0,Adaptation,Adaptation,45,5.946940639999999,5.946940639999999
Bhutan,BTN,LDCs,2264902343.0,1,Solar-energy,Mitigation,2,0.667254,0.667254
Bhutan,BTN,LDCs,2264902343.0,3,Other-mitigation-projects,Mitigation,5,5.16991335,5.16991335
Bhutan,BTN,LDCs,2264902343.0,4,Biodiversity,Environment,9,0.9193714,0.0
Bhutan,BTN,LDCs,2264902343.0,6,Nature_conservation,Environment,6,0.272056186,0.0
Bhutan,BTN,LDCs,2264902343.0,7,Other-environment-projects,Environment,16,2.1642165999999996,0.0
Bhutan,BTN,LDCs,2264902343.0,8,Sustainable-land-use,Environment,29,3.899960809999999,0.0
Bhutan,BTN,LDCs,2264902343.0,10,Renewables-multiple,Mitigation,16,0.2148197667,0.2148197667
Bhutan,BTN,LDCs,2264902343.0,11,Hydro-energy,Mitigation,21,6.131935,6.131935
Bhutan,BTN,LDCs,2264902343.0,12,Energy-efficiency,Mitigation,5,0.12333008,0.12333008
Bolivia,BOL,LMICs,37126587467.0,0,Adaptation,Adaptation,344,112.5543038286767,112.5543038286767
Bolivia,BOL,LMICs,37126587467.0,1,Solar-energy,Mitigation,54,42.00001076699999,42.00001076699999
Bolivia,BOL,LMICs,37126587467.0,2,Bioenergy,Mitigation,14,1.2688284499999998,1.2688284499999998
Bolivia,BOL,LMICs,37126587467.0,3,Other-mitigation-projects,Mitigation,24,4.526425618,4.526425618
Bolivia,BOL,LMICs,37126587467.0,4,Biodiversity,Environment,128,17.20349931,0.0
Bolivia,BOL,LMICs,37126587467.0,5,Geothermal-energy,Mitigation,12,2.730552,2.730552
Bolivia,BOL,LMICs,37126587467.0,6,Nature_conservation,Environment,50,5.416550029999999,0.0
Bolivia,BOL,LMICs,37126587467.0,7,Other-environment-projects,Environment,188,21.052307630999998,0.0
Bolivia,BOL,LMICs,37126587467.0,8,Sustainable-land-use,Environment,444,75.333887393,0.0
Bolivia,BOL,LMICs,37126587467.0,10,Renewables-multiple,Mitigation,29,16.67682467,16.67682467
Bolivia,BOL,LMICs,37126587467.0,11,Hydro-energy,Mitigation,9,0.0442331,0.0442331
Bolivia,BOL,LMICs,37126587467.0,12,Energy-efficiency,Mitigation,11,9.47933104,9.47933104
Bolivia,BOL,LMICs,37126587467.0,13,Wind-energy,Mitigation,12,37.06548504,37.06548504
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,0,Adaptation,Adaptation,14,1.294459,1.294459
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,1,Solar-energy,Mitigation,14,1.1471829999999996,1.1471829999999996
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,2,Bioenergy,Mitigation,17,0.9410376299999997,0.9410376299999997
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,3,Other-mitigation-projects,Mitigation,22,13.136083401,13.136083401
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,5,Geothermal-energy,Mitigation,11,1.2769297800000001,1.2769297800000001
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,6,Nature_conservation,Environment,20,4.21061934,0.0
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,7,Other-environment-projects,Environment,59,23.32394334,0.0
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,8,Sustainable-land-use,Environment,22,4.430746091,0.0
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,10,Renewables-multiple,Mitigation,28,9.90074345,9.90074345
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,11,Hydro-energy,Mitigation,12,1.5011892999999998,1.5011892999999998
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,12,Energy-efficiency,Mitigation,42,20.91039503,20.91039503
Bosnia and Herzegovina,BIH,UMICs,18287267400.0,13,Wind-energy,Mitigation,11,80.8506446,80.8506446
Botswana,BWA,UMICs,16895247027.0,0,Adaptation,Adaptation,9,0.2638010089999999,0.2638010089999999
Botswana,BWA,UMICs,16895247027.0,1,Solar-energy,Mitigation,4,0.0990125999999997,0.0990125999999997
Botswana,BWA,UMICs,16895247027.0,2,Bioenergy,Mitigation,1,0.170031,0.170031
Botswana,BWA,UMICs,16895247027.0,3,Other-mitigation-projects,Mitigation,1,0.153534,0.153534
Botswana,BWA,UMICs,16895247027.0,4,Biodiversity,Environment,8,0.0642579899999999,0.0
Botswana,BWA,UMICs,16895247027.0,6,Nature_conservation,Environment,13,1.5661910721999996,0.0
Botswana,BWA,UMICs,16895247027.0,7,Other-environment-projects,Environment,3,0.02340081,0.0
Botswana,BWA,UMICs,16895247027.0,8,Sustainable-land-use,Environment,6,0.44836029999999993,0.0
Botswana,BWA,UMICs,16895247027.0,10,Renewables-multiple,Mitigation,10,0.2711557819999999,0.2711557819999999
Botswana,BWA,UMICs,16895247027.0,11,Hydro-energy,Mitigation,2,0.7241509999999999,0.7241509999999999
Botswana,BWA,UMICs,16895247027.0,12,Energy-efficiency,Mitigation,1,0.0,0.0
Brazil,BRA,UMICs,1877200000000.0,0,Adaptation,Adaptation,194,32.62205664,32.62205664
Brazil,BRA,UMICs,1877200000000.0,1,Solar-energy,Mitigation,54,48.474371500000004,48.474371500000004
Brazil,BRA,UMICs,1877200000000.0,2,Bioenergy,Mitigation,136,35.11388074,35.11388074
Brazil,BRA,UMICs,1877200000000.0,3,Other-mitigation-projects,Mitigation,206,1134.178764025,1134.178764025
Brazil,BRA,UMICs,1877200000000.0,4,Biodiversity,Environment,262,101.370423906,0.0
Brazil,BRA,UMICs,1877200000000.0,6,Nature_conservation,Environment,225,316.849242082,0.0
Brazil,BRA,UMICs,1877200000000.0,7,Other-environment-projects,Environment,304,480.1355169849001,0.0
Brazil,BRA,UMICs,1877200000000.0,8,Sustainable-land-use,Environment,559,116.3047679243,0.0
Brazil,BRA,UMICs,1877200000000.0,9,Marine-energy,Mitigation,2,0.28155039999999987,0.28155039999999987
Brazil,BRA,UMICs,1877200000000.0,10,Renewables-multiple,Mitigation,109,231.54431125,231.54431125
Brazil,BRA,UMICs,1877200000000.0,11,Hydro-energy,Mitigation,29,60.63909597,60.63909597
Brazil,BRA,UMICs,1877200000000.0,12,Energy-efficiency,Mitigation,76,17.60867116,17.60867116
Brazil,BRA,UMICs,1877200000000.0,13,Wind-energy,Mitigation,21,322.59760251,322.59760251
Burkina Faso,BFA,LDCs,14153973552.0,0,Adaptation,Adaptation,194,66.690655004073,66.690655004073
Burkina Faso,BFA,LDCs,14153973552.0,1,Solar-energy,Mitigation,97,38.372411294,38.372411294
Burkina Faso,BFA,LDCs,14153973552.0,2,Bioenergy,Mitigation,3,0.02291846,0.02291846
Burkina Faso,BFA,LDCs,14153973552.0,3,Other-mitigation-projects,Mitigation,13,2.3218033489999996,2.3218033489999996
Burkina Faso,BFA,LDCs,14153973552.0,4,Biodiversity,Environment,71,2.8602201560999996,0.0
Burkina Faso,BFA,LDCs,14153973552.0,6,Nature_conservation,Environment,42,13.155938725599999,0.0
Burkina Faso,BFA,LDCs,14153973552.0,7,Other-environment-projects,Environment,73,5.236623273999999,0.0
Burkina Faso,BFA,LDCs,14153973552.0,8,Sustainable-land-use,Environment,210,72.26052414700001,0.0
Burkina Faso,BFA,LDCs,14153973552.0,10,Renewables-multiple,Mitigation,39,59.256059437,59.256059437
Burkina Faso,BFA,LDCs,14153973552.0,11,Hydro-energy,Mitigation,2,0.4854547999999999,0.4854547999999999
Burkina Faso,BFA,LDCs,14153973552.0,12,Energy-efficiency,Mitigation,12,0.33156878,0.33156878
Burundi,BDI,LDCs,3057118985.0,0,Adaptation,Adaptation,42,13.811285699999999,13.811285699999999
Burundi,BDI,LDCs,3057118985.0,1,Solar-energy,Mitigation,20,1.0514454999999996,1.0514454999999996
Burundi,BDI,LDCs,3057118985.0,2,Bioenergy,Mitigation,2,0.01,0.01
Burundi,BDI,LDCs,3057118985.0,4,Biodiversity,Environment,8,0.7314719999999998,0.0
Burundi,BDI,LDCs,3057118985.0,6,Nature_conservation,Environment,14,0.2806055409999997,0.0
Burundi,BDI,LDCs,3057118985.0,7,Other-environment-projects,Environment,13,2.8159720599999996,0.0
Burundi,BDI,LDCs,3057118985.0,8,Sustainable-land-use,Environment,52,7.713433550999999,0.0
Burundi,BDI,LDCs,3057118985.0,10,Renewables-multiple,Mitigation,4,1.4487638,1.4487638
Burundi,BDI,LDCs,3057118985.0,11,Hydro-energy,Mitigation,5,0.0133562999999999,0.0133562999999999
Burundi,BDI,LDCs,3057118985.0,12,Energy-efficiency,Mitigation,3,0.12731779999999998,0.12731779999999998
Cabo Verde,CPV,Small Island Developing States,1795683047.0,0,Adaptation,Adaptation,42,4.649739919999999,4.649739919999999
Cabo Verde,CPV,Small Island Developing States,1795683047.0,1,Solar-energy,Mitigation,6,0.3590259999999998,0.3590259999999998
Cabo Verde,CPV,Small Island Developing States,1795683047.0,3,Other-mitigation-projects,Mitigation,15,2.7804157999999997,2.7804157999999997
Cabo Verde,CPV,Small Island Developing States,1795683047.0,4,Biodiversity,Environment,23,0.6042153939999998,0.0
Cabo Verde,CPV,Small Island Developing States,1795683047.0,5,Geothermal-energy,Mitigation,1,0.0,0.0
Cabo Verde,CPV,Small Island Developing States,1795683047.0,6,Nature_conservation,Environment,9,0.31133483,0.0
Cabo Verde,CPV,Small Island Developing States,1795683047.0,7,Other-environment-projects,Environment,24,0.9842741399999997,0.0
Cabo Verde,CPV,Small Island Developing States,1795683047.0,8,Sustainable-land-use,Environment,27,1.965443179999999,0.0
Cabo Verde,CPV,Small Island Developing States,1795683047.0,10,Renewables-multiple,Mitigation,50,53.26288989,53.26288989
Cabo Verde,CPV,Small Island Developing States,1795683047.0,11,Hydro-energy,Mitigation,1,0.0597451,0.0597451
Cambodia,KHM,LDCs,22381009185.0,0,Adaptation,Adaptation,150,67.21371227,67.21371227
Cambodia,KHM,LDCs,22381009185.0,1,Solar-energy,Mitigation,30,3.7564113999999997,3.7564113999999997
Cambodia,KHM,LDCs,22381009185.0,2,Bioenergy,Mitigation,11,1.77367934,1.77367934
Cambodia,KHM,LDCs,22381009185.0,3,Other-mitigation-projects,Mitigation,32,3.6855669099999995,3.6855669099999995
Cambodia,KHM,LDCs,22381009185.0,4,Biodiversity,Environment,145,39.260487819,0.0
Cambodia,KHM,LDCs,22381009185.0,6,Nature_conservation,Environment,28,8.609591,0.0
Cambodia,KHM,LDCs,22381009185.0,7,Other-environment-projects,Environment,67,29.250139236000003,0.0
Cambodia,KHM,LDCs,22381009185.0,8,Sustainable-land-use,Environment,91,75.749576609,0.0
Cambodia,KHM,LDCs,22381009185.0,10,Renewables-multiple,Mitigation,14,2.1587288537,2.1587288537
Cambodia,KHM,LDCs,22381009185.0,11,Hydro-energy,Mitigation,15,26.50673999,26.50673999
Cambodia,KHM,LDCs,22381009185.0,12,Energy-efficiency,Mitigation,4,0.04567957,0.04567957
Cameroon,CMR,LMICs,35207235376.0,0,Adaptation,Adaptation,53,2.9241872299999994,2.9241872299999994
Cameroon,CMR,LMICs,35207235376.0,1,Solar-energy,Mitigation,30,1.3785643778999996,1.3785643778999996
Cameroon,CMR,LMICs,35207235376.0,2,Bioenergy,Mitigation,4,0.057827599999999896,0.057827599999999896
Cameroon,CMR,LMICs,35207235376.0,3,Other-mitigation-projects,Mitigation,25,4.43869692,4.43869692
Cameroon,CMR,LMICs,35207235376.0,4,Biodiversity,Environment,153,19.339509771,0.0
Cameroon,CMR,LMICs,35207235376.0,5,Geothermal-energy,Mitigation,1,0.0,0.0
Cameroon,CMR,LMICs,35207235376.0,6,Nature_conservation,Environment,7,0.2559175099999999,0.0
Cameroon,CMR,LMICs,35207235376.0,7,Other-environment-projects,Environment,49,33.022507467,0.0
Cameroon,CMR,LMICs,35207235376.0,8,Sustainable-land-use,Environment,128,88.035290396,0.0
Cameroon,CMR,LMICs,35207235376.0,10,Renewables-multiple,Mitigation,23,3.9648706099999997,3.9648706099999997
Cameroon,CMR,LMICs,35207235376.0,11,Hydro-energy,Mitigation,22,90.89596723,90.89596723
Cameroon,CMR,LMICs,35207235376.0,12,Energy-efficiency,Mitigation,10,0.6214656999999996,0.6214656999999996
Cameroon,CMR,LMICs,35207235376.0,13,Wind-energy,Mitigation,1,0.0348336,0.0348336
Central African Republic,CAF,LDCs,2006896079.0,0,Adaptation,Adaptation,7,0.18817499999999998,0.18817499999999998
Central African Republic,CAF,LDCs,2006896079.0,1,Solar-energy,Mitigation,4,0.2204484099999999,0.2204484099999999
Central African Republic,CAF,LDCs,2006896079.0,4,Biodiversity,Environment,7,0.6042915999999998,0.0
Central African Republic,CAF,LDCs,2006896079.0,6,Nature_conservation,Environment,4,0.0666933,0.0
Central African Republic,CAF,LDCs,2006896079.0,8,Sustainable-land-use,Environment,14,3.2226120899999997,0.0
Central African Republic,CAF,LDCs,2006896079.0,10,Renewables-multiple,Mitigation,1,0.00530715,0.00530715
Central African Republic,CAF,LDCs,2006896079.0,11,Hydro-energy,Mitigation,8,0.9427748999999997,0.9427748999999997
Chad,TCD,LDCs,10720536841.0,0,Adaptation,Adaptation,36,12.78955412,12.78955412
Chad,TCD,LDCs,10720536841.0,1,Solar-energy,Mitigation,13,4.19071144,4.19071144
Chad,TCD,LDCs,10720536841.0,3,Other-mitigation-projects,Mitigation,2,0.0285140599999999,0.0285140599999999
Chad,TCD,LDCs,10720536841.0,4,Biodiversity,Environment,13,5.5543188500000005,0.0
Chad,TCD,LDCs,10720536841.0,6,Nature_conservation,Environment,25,5.793501579999999,0.0
Chad,TCD,LDCs,10720536841.0,7,Other-environment-projects,Environment,4,0.03939459,0.0
Chad,TCD,LDCs,10720536841.0,8,Sustainable-land-use,Environment,55,21.70354795158,0.0
Chad,TCD,LDCs,10720536841.0,10,Renewables-multiple,Mitigation,2,0.10285630999999999,0.10285630999999999
