RecipientName,country_code,country_type,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
Haiti,HTI,Small Island Developing States,8652501130.0,7,Other-environment-projects,Environment,60,10.505704943,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,8,Sustainable-land-use,Environment,75,13.34696529,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,10,Renewables-multiple,Mitigation,2,0.0394053,0.0394053
Haiti,HTI,Small Island Developing States,8652501130.0,11,Hydro-energy,Mitigation,2,0.188277,0.188277
Honduras,HND,LMICs,22990641459.0,0,Adaptation,Adaptation,16,4.0631493,4.0631493
Honduras,HND,LMICs,22990641459.0,1,Solar-energy,Mitigation,6,0.4831740799999999,0.4831740799999999
Honduras,HND,LMICs,22990641459.0,2,Bioenergy,Mitigation,2,0.00136957,0.00136957
Honduras,HND,LMICs,22990641459.0,3,Other-mitigation-projects,Mitigation,10,1.4475220999999998,1.4475220999999998
Honduras,HND,LMICs,22990641459.0,4,Biodiversity,Environment,24,7.085428333000001,0.0
Honduras,HND,LMICs,22990641459.0,5,Geothermal-energy,Mitigation,2,0.0,0.0
Honduras,HND,LMICs,22990641459.0,6,Nature_conservation,Environment,45,12.62412447,0.0
Honduras,HND,LMICs,22990641459.0,7,Other-environment-projects,Environment,83,7.771899435999999,0.0
Honduras,HND,LMICs,22990641459.0,8,Sustainable-land-use,Environment,117,27.421266072,0.0
Honduras,HND,LMICs,22990641459.0,10,Renewables-multiple,Mitigation,4,0.1160684999999999,0.1160684999999999
Honduras,HND,LMICs,22990641459.0,11,Hydro-energy,Mitigation,18,1.503652,1.503652
Honduras,HND,LMICs,22990641459.0,12,Energy-efficiency,Mitigation,3,0.11448,0.11448
India,IND,LMICs,2527890000000.0,0,Adaptation,Adaptation,122,24.3103995137,24.3103995137
India,IND,LMICs,2527890000000.0,1,Solar-energy,Mitigation,32,6.278690510000001,6.278690510000001
India,IND,LMICs,2527890000000.0,2,Bioenergy,Mitigation,19,0.4181653799999999,0.4181653799999999
India,IND,LMICs,2527890000000.0,3,Other-mitigation-projects,Mitigation,85,18.883861414,18.883861414
India,IND,LMICs,2527890000000.0,4,Biodiversity,Environment,117,39.30098350000001,0.0
India,IND,LMICs,2527890000000.0,6,Nature_conservation,Environment,99,262.4026535735,0.0
India,IND,LMICs,2527890000000.0,7,Other-environment-projects,Environment,285,120.3426111523,0.0
India,IND,LMICs,2527890000000.0,8,Sustainable-land-use,Environment,260,132.50555558000002,0.0
India,IND,LMICs,2527890000000.0,9,Marine-energy,Mitigation,2,0.1239161999999999,0.1239161999999999
India,IND,LMICs,2527890000000.0,10,Renewables-multiple,Mitigation,179,206.46450219,206.46450219
India,IND,LMICs,2527890000000.0,11,Hydro-energy,Mitigation,103,209.53644364000002,209.53644364000002
India,IND,LMICs,2527890000000.0,12,Energy-efficiency,Mitigation,88,355.39093117000004,355.39093117000004
India,IND,LMICs,2527890000000.0,13,Wind-energy,Mitigation,7,1.28920048,1.28920048
Indonesia,IDN,LMICs,993956000000.0,0,Adaptation,Adaptation,47,858.3121949367999,858.3121949367999
Indonesia,IDN,LMICs,993956000000.0,1,Solar-energy,Mitigation,13,0.5191759999999999,0.5191759999999999
Indonesia,IDN,LMICs,993956000000.0,2,Bioenergy,Mitigation,55,11.567492939999998,11.567492939999998
Indonesia,IDN,LMICs,993956000000.0,3,Other-mitigation-projects,Mitigation,57,322.11543783,322.11543783
Indonesia,IDN,LMICs,993956000000.0,4,Biodiversity,Environment,111,37.16622575,0.0
Indonesia,IDN,LMICs,993956000000.0,5,Geothermal-energy,Mitigation,32,50.1332708,50.1332708
Indonesia,IDN,LMICs,993956000000.0,6,Nature_conservation,Environment,151,96.98936923,0.0
Indonesia,IDN,LMICs,993956000000.0,7,Other-environment-projects,Environment,234,64.46671488,0.0
Indonesia,IDN,LMICs,993956000000.0,8,Sustainable-land-use,Environment,192,105.96225463000002,0.0
Indonesia,IDN,LMICs,993956000000.0,10,Renewables-multiple,Mitigation,45,12.018449558,12.018449558
Indonesia,IDN,LMICs,993956000000.0,11,Hydro-energy,Mitigation,84,50.74482397999999,50.74482397999999
Indonesia,IDN,LMICs,993956000000.0,12,Energy-efficiency,Mitigation,11,5.3730769,5.3730769
Indonesia,IDN,LMICs,993956000000.0,13,Wind-energy,Mitigation,1,0.071011,0.071011
Iran,IRN,UMICs,416093000000.0,0,Adaptation,Adaptation,2,0.0029619,0.0029619
Iran,IRN,UMICs,416093000000.0,1,Solar-energy,Mitigation,1,0.0,0.0
Iran,IRN,UMICs,416093000000.0,3,Other-mitigation-projects,Mitigation,2,1.869542,1.869542
Iran,IRN,UMICs,416093000000.0,4,Biodiversity,Environment,2,0.100996,0.0
Iran,IRN,UMICs,416093000000.0,6,Nature_conservation,Environment,6,0.05701089,0.0
Iran,IRN,UMICs,416093000000.0,7,Other-environment-projects,Environment,7,0.34422039999999987,0.0
Iran,IRN,UMICs,416093000000.0,10,Renewables-multiple,Mitigation,3,0.0248929,0.0248929
Iran,IRN,UMICs,416093000000.0,11,Hydro-energy,Mitigation,12,111.34317,111.34317
Iraq,IRQ,UMICs,201235000000.0,0,Adaptation,Adaptation,4,0.26831771,0.26831771
Iraq,IRQ,UMICs,201235000000.0,1,Solar-energy,Mitigation,6,4.86144,4.86144
Iraq,IRQ,UMICs,201235000000.0,3,Other-mitigation-projects,Mitigation,2,0.995984,0.995984
Iraq,IRQ,UMICs,201235000000.0,4,Biodiversity,Environment,1,0.0314133,0.0
Iraq,IRQ,UMICs,201235000000.0,6,Nature_conservation,Environment,10,5.001829000000001,0.0
Iraq,IRQ,UMICs,201235000000.0,7,Other-environment-projects,Environment,11,3.7968393,0.0
Iraq,IRQ,UMICs,201235000000.0,8,Sustainable-land-use,Environment,5,24.067264,0.0
Iraq,IRQ,UMICs,201235000000.0,10,Renewables-multiple,Mitigation,104,48.31600000000001,48.31600000000001
Iraq,IRQ,UMICs,201235000000.0,11,Hydro-energy,Mitigation,13,14.284441000000001,14.284441000000001
Iraq,IRQ,UMICs,201235000000.0,12,Energy-efficiency,Mitigation,2,0.0273444,0.0273444
Jamaica,JAM,Small Island Developing States,15048382267.0,0,Adaptation,Adaptation,1,0.0360300999999999,0.0360300999999999
Jamaica,JAM,Small Island Developing States,15048382267.0,1,Solar-energy,Mitigation,3,0.1889681999999999,0.1889681999999999
Jamaica,JAM,Small Island Developing States,15048382267.0,4,Biodiversity,Environment,27,3.429031,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,6,Nature_conservation,Environment,6,0.8802699999999999,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,7,Other-environment-projects,Environment,68,16.4758111,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,8,Sustainable-land-use,Environment,28,8.6630506,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,10,Renewables-multiple,Mitigation,1,0.0,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,11,Hydro-energy,Mitigation,9,8.80623705,8.80623705
Jamaica,JAM,Small Island Developing States,15048382267.0,12,Energy-efficiency,Mitigation,1,0.0,0.0
Jamaica,JAM,Small Island Developing States,15048382267.0,13,Wind-energy,Mitigation,1,0.0,0.0
Jordan,JOR,LMICs,40784805634.0,0,Adaptation,Adaptation,7,4.8997474,4.8997474
Jordan,JOR,LMICs,40784805634.0,1,Solar-energy,Mitigation,3,0.0509574,0.0509574
Jordan,JOR,LMICs,40784805634.0,2,Bioenergy,Mitigation,2,0.519852,0.519852
Jordan,JOR,LMICs,40784805634.0,3,Other-mitigation-projects,Mitigation,1,0.01659,0.01659
Jordan,JOR,LMICs,40784805634.0,4,Biodiversity,Environment,15,0.8055144497,0.0
Jordan,JOR,LMICs,40784805634.0,6,Nature_conservation,Environment,20,1.4152749999999996,0.0
Jordan,JOR,LMICs,40784805634.0,7,Other-environment-projects,Environment,60,15.56743848,0.0
Jordan,JOR,LMICs,40784805634.0,8,Sustainable-land-use,Environment,22,2.95816907,0.0
Jordan,JOR,LMICs,40784805634.0,10,Renewables-multiple,Mitigation,13,10.35102736,10.35102736
Jordan,JOR,LMICs,40784805634.0,11,Hydro-energy,Mitigation,4,1.073095,1.073095
Jordan,JOR,LMICs,40784805634.0,12,Energy-efficiency,Mitigation,9,1.5054886699999996,1.5054886699999996
Jordan,JOR,LMICs,40784805634.0,13,Wind-energy,Mitigation,3,0.0273,0.0273
Kazakhstan,KAZ,UMICs,169595000000.0,0,Adaptation,Adaptation,6,4.13399212,4.13399212
Kazakhstan,KAZ,UMICs,169595000000.0,3,Other-mitigation-projects,Mitigation,3,0.4308288999999999,0.4308288999999999
Kazakhstan,KAZ,UMICs,169595000000.0,4,Biodiversity,Environment,9,0.9651030999999999,0.0
Kazakhstan,KAZ,UMICs,169595000000.0,6,Nature_conservation,Environment,10,0.1828378699999999,0.0
Kazakhstan,KAZ,UMICs,169595000000.0,7,Other-environment-projects,Environment,45,3.9371859999999996,0.0
Kazakhstan,KAZ,UMICs,169595000000.0,8,Sustainable-land-use,Environment,7,0.2417477,0.0
Kazakhstan,KAZ,UMICs,169595000000.0,10,Renewables-multiple,Mitigation,5,3.0026563,3.0026563
Kazakhstan,KAZ,UMICs,169595000000.0,11,Hydro-energy,Mitigation,1,0.0134336,0.0134336
Kazakhstan,KAZ,UMICs,169595000000.0,12,Energy-efficiency,Mitigation,16,1.7852484999999998,1.7852484999999998
Kenya,KEN,LMICs,79088636338.0,0,Adaptation,Adaptation,49,14.605506819999999,14.605506819999999
Kenya,KEN,LMICs,79088636338.0,1,Solar-energy,Mitigation,8,0.4603473899999997,0.4603473899999997
Kenya,KEN,LMICs,79088636338.0,2,Bioenergy,Mitigation,11,0.3225785999999998,0.3225785999999998
Kenya,KEN,LMICs,79088636338.0,3,Other-mitigation-projects,Mitigation,4,0.2445875999999999,0.2445875999999999
Kenya,KEN,LMICs,79088636338.0,4,Biodiversity,Environment,84,12.527102258,0.0
Kenya,KEN,LMICs,79088636338.0,5,Geothermal-energy,Mitigation,14,11.362294,11.362294
Kenya,KEN,LMICs,79088636338.0,6,Nature_conservation,Environment,39,13.4703627,0.0
Kenya,KEN,LMICs,79088636338.0,7,Other-environment-projects,Environment,103,25.524287455,0.0
Kenya,KEN,LMICs,79088636338.0,8,Sustainable-land-use,Environment,131,20.94831936,0.0
Kenya,KEN,LMICs,79088636338.0,10,Renewables-multiple,Mitigation,12,0.6230237999999998,0.6230237999999998
Kenya,KEN,LMICs,79088636338.0,11,Hydro-energy,Mitigation,15,119.86098999000001,119.86098999000001
Kenya,KEN,LMICs,79088636338.0,12,Energy-efficiency,Mitigation,6,1.2020957499999998,1.2020957499999998
Kenya,KEN,LMICs,79088636338.0,13,Wind-energy,Mitigation,4,0.0444092999999999,0.0444092999999999
Kiribati,KIR,Small Island Developing States,185621610.8,0,Adaptation,Adaptation,18,0.2699097831999996,0.2699097831999996
Kiribati,KIR,Small Island Developing States,185621610.8,4,Biodiversity,Environment,2,0.1195613699999999,0.0
Kiribati,KIR,Small Island Developing States,185621610.8,6,Nature_conservation,Environment,1,0.00324297,0.0
Kiribati,KIR,Small Island Developing States,185621610.8,7,Other-environment-projects,Environment,1,0.0186428,0.0
Kiribati,KIR,Small Island Developing States,185621610.8,8,Sustainable-land-use,Environment,2,1.001735,0.0
Kosovo,XKX,LMICs,7255373020.0,1,Solar-energy,Mitigation,1,0.0353711,0.0353711
Kosovo,XKX,LMICs,7255373020.0,3,Other-mitigation-projects,Mitigation,1,0.002361,0.002361
Kosovo,XKX,LMICs,7255373020.0,4,Biodiversity,Environment,1,0.0352281,0.0
Kosovo,XKX,LMICs,7255373020.0,6,Nature_conservation,Environment,1,0.356496,0.0
Kosovo,XKX,LMICs,7255373020.0,7,Other-environment-projects,Environment,2,0.3491994999999999,0.0
Kosovo,XKX,LMICs,7255373020.0,8,Sustainable-land-use,Environment,2,0.5709015,0.0
Kosovo,XKX,LMICs,7255373020.0,10,Renewables-multiple,Mitigation,1,0.509115,0.509115
Kosovo,XKX,LMICs,7255373020.0,12,Energy-efficiency,Mitigation,11,11.606917,11.606917
Kyrgyzstan,KGZ,LMICs,7583986690.0,1,Solar-energy,Mitigation,4,1.4620615,1.4620615
Kyrgyzstan,KGZ,LMICs,7583986690.0,2,Bioenergy,Mitigation,4,0.37160932999999996,0.37160932999999996
Kyrgyzstan,KGZ,LMICs,7583986690.0,4,Biodiversity,Environment,1,0.439608,0.0
Kyrgyzstan,KGZ,LMICs,7583986690.0,6,Nature_conservation,Environment,10,0.9950564099999998,0.0
Kyrgyzstan,KGZ,LMICs,7583986690.0,7,Other-environment-projects,Environment,20,2.574180763,0.0
Kyrgyzstan,KGZ,LMICs,7583986690.0,8,Sustainable-land-use,Environment,9,2.3405449999999997,0.0
Kyrgyzstan,KGZ,LMICs,7583986690.0,10,Renewables-multiple,Mitigation,3,0.23399894999999998,0.23399894999999998
Kyrgyzstan,KGZ,LMICs,7583986690.0,11,Hydro-energy,Mitigation,2,0.311779,0.311779
Kyrgyzstan,KGZ,LMICs,7583986690.0,12,Energy-efficiency,Mitigation,16,4.472366,4.472366
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,0,Adaptation,Adaptation,4,0.1143401,0.1143401
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,2,Bioenergy,Mitigation,1,0.0573115,0.0573115
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,3,Other-mitigation-projects,Mitigation,3,0.21669013,0.21669013
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,4,Biodiversity,Environment,14,1.331167068,0.0
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,6,Nature_conservation,Environment,28,4.432513279999999,0.0
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,7,Other-environment-projects,Environment,46,4.486289649999999,0.0
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,8,Sustainable-land-use,Environment,67,22.28088267,0.0
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,10,Renewables-multiple,Mitigation,13,1.15420757,1.15420757
Lao People's Democratic Republic,LAO,LDCs,16635369576.0,11,Hydro-energy,Mitigation,35,19.99225255,19.99225255
Lebanon,LBN,UMICs,52522690724.0,0,Adaptation,Adaptation,3,0.0372776999999998,0.0372776999999998
Lebanon,LBN,UMICs,52522690724.0,1,Solar-energy,Mitigation,5,0.7287626,0.7287626
Lebanon,LBN,UMICs,52522690724.0,3,Other-mitigation-projects,Mitigation,2,0.0465646,0.0465646
Lebanon,LBN,UMICs,52522690724.0,4,Biodiversity,Environment,11,1.9002542999999998,0.0
Lebanon,LBN,UMICs,52522690724.0,6,Nature_conservation,Environment,23,2.0059077999999997,0.0
Lebanon,LBN,UMICs,52522690724.0,7,Other-environment-projects,Environment,62,39.01388094,0.0
Lebanon,LBN,UMICs,52522690724.0,8,Sustainable-land-use,Environment,28,2.87827515,0.0
Lebanon,LBN,UMICs,52522690724.0,10,Renewables-multiple,Mitigation,1,0.958248,0.958248
Lebanon,LBN,UMICs,52522690724.0,12,Energy-efficiency,Mitigation,8,0.6995871699999999,0.6995871699999999
Lesotho,LSO,LDCs,2395788510.0,1,Solar-energy,Mitigation,1,0.0,0.0
Lesotho,LSO,LDCs,2395788510.0,2,Bioenergy,Mitigation,1,0.0216357,0.0216357
Lesotho,LSO,LDCs,2395788510.0,6,Nature_conservation,Environment,3,0.644912,0.0
Lesotho,LSO,LDCs,2395788510.0,7,Other-environment-projects,Environment,11,1.0191157499999999,0.0
Lesotho,LSO,LDCs,2395788510.0,8,Sustainable-land-use,Environment,18,0.6918374899999999,0.0
Lesotho,LSO,LDCs,2395788510.0,10,Renewables-multiple,Mitigation,4,0.0818488,0.0818488
Lesotho,LSO,LDCs,2395788510.0,11,Hydro-energy,Mitigation,4,0.7184533,0.7184533
Liberia,LBR,LDCs,3214959820.0,0,Adaptation,Adaptation,8,1.4155400500000002,1.4155400500000002
Liberia,LBR,LDCs,3214959820.0,1,Solar-energy,Mitigation,1,0.0165915999999999,0.0165915999999999
Liberia,LBR,LDCs,3214959820.0,4,Biodiversity,Environment,12,2.944398,0.0
Liberia,LBR,LDCs,3214959820.0,6,Nature_conservation,Environment,2,1.194,0.0
Liberia,LBR,LDCs,3214959820.0,7,Other-environment-projects,Environment,1,0.0299,0.0
Liberia,LBR,LDCs,3214959820.0,8,Sustainable-land-use,Environment,7,0.9592024999999998,0.0
Liberia,LBR,LDCs,3214959820.0,10,Renewables-multiple,Mitigation,2,0.1805503999999999,0.1805503999999999
Liberia,LBR,LDCs,3214959820.0,11,Hydro-energy,Mitigation,6,0.6018137999999997,0.6018137999999997
Liberia,LBR,LDCs,3214959820.0,12,Energy-efficiency,Mitigation,8,4.860474,4.860474
Libya,LBY,UMICs,39321331613.0,0,Adaptation,Adaptation,1,0.0357388,0.0357388
Libya,LBY,UMICs,39321331613.0,6,Nature_conservation,Environment,4,0.0812870999999998,0.0
Libya,LBY,UMICs,39321331613.0,7,Other-environment-projects,Environment,3,0.08649789,0.0
Libya,LBY,UMICs,39321331613.0,8,Sustainable-land-use,Environment,3,0.02363979,0.0
Libya,LBY,UMICs,39321331613.0,12,Energy-efficiency,Mitigation,1,0.00753107,0.00753107
Madagascar,MDG,LDCs,12857058469.0,0,Adaptation,Adaptation,3,0.0683309299999999,0.0683309299999999
Madagascar,MDG,LDCs,12857058469.0,2,Bioenergy,Mitigation,5,1.5263608999999998,1.5263608999999998
Madagascar,MDG,LDCs,12857058469.0,3,Other-mitigation-projects,Mitigation,7,4.3228072,4.3228072
Madagascar,MDG,LDCs,12857058469.0,4,Biodiversity,Environment,79,32.5503939,0.0
Madagascar,MDG,LDCs,12857058469.0,6,Nature_conservation,Environment,93,30.05624895,0.0
Madagascar,MDG,LDCs,12857058469.0,7,Other-environment-projects,Environment,32,8.506223618,0.0
Madagascar,MDG,LDCs,12857058469.0,8,Sustainable-land-use,Environment,60,24.371900507,0.0
Madagascar,MDG,LDCs,12857058469.0,10,Renewables-multiple,Mitigation,12,1.9194625999999995,1.9194625999999995
Madagascar,MDG,LDCs,12857058469.0,11,Hydro-energy,Mitigation,4,0.5965798,0.5965798
Malawi,MWI,LDCs,6538710280.0,0,Adaptation,Adaptation,24,7.8601654,7.8601654
Malawi,MWI,LDCs,6538710280.0,3,Other-mitigation-projects,Mitigation,1,0.0382693,0.0382693
Malawi,MWI,LDCs,6538710280.0,4,Biodiversity,Environment,43,5.8572854,0.0
Malawi,MWI,LDCs,6538710280.0,6,Nature_conservation,Environment,16,2.7711474799999998,0.0
Malawi,MWI,LDCs,6538710280.0,7,Other-environment-projects,Environment,36,18.13441571,0.0
Malawi,MWI,LDCs,6538710280.0,8,Sustainable-land-use,Environment,65,18.66089792,0.0
Malawi,MWI,LDCs,6538710280.0,10,Renewables-multiple,Mitigation,3,0.6458318000000001,0.6458318000000001
Malawi,MWI,LDCs,6538710280.0,11,Hydro-energy,Mitigation,9,4.218526032,4.218526032
Malaysia,MYS,UMICs,328970000000.0,0,Adaptation,Adaptation,5,0.46953902,0.46953902
Malaysia,MYS,UMICs,328970000000.0,2,Bioenergy,Mitigation,3,0.1651708,0.1651708
Malaysia,MYS,UMICs,328970000000.0,3,Other-mitigation-projects,Mitigation,3,0.28523519999999997,0.28523519999999997
Malaysia,MYS,UMICs,328970000000.0,4,Biodiversity,Environment,13,6.476051439,0.0
Malaysia,MYS,UMICs,328970000000.0,6,Nature_conservation,Environment,38,3.3409579999999997,0.0
Malaysia,MYS,UMICs,328970000000.0,7,Other-environment-projects,Environment,32,6.550784132,0.0
Malaysia,MYS,UMICs,328970000000.0,8,Sustainable-land-use,Environment,15,1.7367045999999997,0.0
Malaysia,MYS,UMICs,328970000000.0,10,Renewables-multiple,Mitigation,14,171.33330794,171.33330794
Malaysia,MYS,UMICs,328970000000.0,11,Hydro-energy,Mitigation,9,1.2177772,1.2177772
Malaysia,MYS,UMICs,328970000000.0,12,Energy-efficiency,Mitigation,3,0.6234859,0.6234859
Maldives,MDV,Small Island Developing States,4856251371.0,0,Adaptation,Adaptation,5,0.28767790999999987,0.28767790999999987
Maldives,MDV,Small Island Developing States,4856251371.0,4,Biodiversity,Environment,1,0.0,0.0
Maldives,MDV,Small Island Developing States,4856251371.0,6,Nature_conservation,Environment,3,0.0929430999999999,0.0
Maldives,MDV,Small Island Developing States,4856251371.0,7,Other-environment-projects,Environment,4,0.815912,0.0
Maldives,MDV,Small Island Developing States,4856251371.0,9,Marine-energy,Mitigation,1,0.049666,0.049666
Maldives,MDV,Small Island Developing States,4856251371.0,10,Renewables-multiple,Mitigation,3,0.526252725,0.526252725
Mali,MLI,LDCs,15436528478.0,0,Adaptation,Adaptation,23,5.234624080000001,5.234624080000001
Mali,MLI,LDCs,15436528478.0,1,Solar-energy,Mitigation,27,0.8832518439999996,0.8832518439999996
Mali,MLI,LDCs,15436528478.0,2,Bioenergy,Mitigation,1,0.0,0.0
Mali,MLI,LDCs,15436528478.0,3,Other-mitigation-projects,Mitigation,11,1.3763789999999998,1.3763789999999998
Mali,MLI,LDCs,15436528478.0,4,Biodiversity,Environment,23,0.8359675999999999,0.0
Mali,MLI,LDCs,15436528478.0,6,Nature_conservation,Environment,15,3.905421649999999,0.0
Mali,MLI,LDCs,15436528478.0,7,Other-environment-projects,Environment,72,18.37069402,0.0
Mali,MLI,LDCs,15436528478.0,8,Sustainable-land-use,Environment,83,23.76157094,0.0
Mali,MLI,LDCs,15436528478.0,10,Renewables-multiple,Mitigation,14,1.3009039999999998,1.3009039999999998
Mali,MLI,LDCs,15436528478.0,11,Hydro-energy,Mitigation,4,0.468305,0.468305
Mali,MLI,LDCs,15436528478.0,12,Energy-efficiency,Mitigation,1,0.0,0.0
Mali,MLI,LDCs,15436528478.0,13,Wind-energy,Mitigation,2,0.0584172,0.0584172
Marshall Islands,MHL,Small Island Developing States,204829250.0,0,Adaptation,Adaptation,10,0.2591615621999997,0.2591615621999997
Marshall Islands,MHL,Small Island Developing States,204829250.0,1,Solar-energy,Mitigation,1,0.0,0.0
Marshall Islands,MHL,Small Island Developing States,204829250.0,4,Biodiversity,Environment,1,0.0958844,0.0
Marshall Islands,MHL,Small Island Developing States,204829250.0,13,Wind-energy,Mitigation,1,0.139256,0.139256
Mauritania,MRT,LDCs,6793383017.0,0,Adaptation,Adaptation,10,0.792357344,0.792357344
Mauritania,MRT,LDCs,6793383017.0,1,Solar-energy,Mitigation,5,0.7844163,0.7844163
Mauritania,MRT,LDCs,6793383017.0,3,Other-mitigation-projects,Mitigation,6,0.8112647,0.8112647
Mauritania,MRT,LDCs,6793383017.0,4,Biodiversity,Environment,14,3.2419192999999997,0.0
Mauritania,MRT,LDCs,6793383017.0,6,Nature_conservation,Environment,31,3.763273644,0.0
Mauritania,MRT,LDCs,6793383017.0,7,Other-environment-projects,Environment,26,7.81348388,0.0
Mauritania,MRT,LDCs,6793383017.0,8,Sustainable-land-use,Environment,25,9.559010818,0.0
Mauritania,MRT,LDCs,6793383017.0,10,Renewables-multiple,Mitigation,3,0.1786712,0.1786712
Mauritius,MUS,Small Island Developing States,13109270082.0,0,Adaptation,Adaptation,4,0.12128136999999979,0.12128136999999979
Mauritius,MUS,Small Island Developing States,13109270082.0,4,Biodiversity,Environment,1,0.0175198,0.0
Mauritius,MUS,Small Island Developing States,13109270082.0,7,Other-environment-projects,Environment,3,1.6576888,0.0
Mauritius,MUS,Small Island Developing States,13109270082.0,8,Sustainable-land-use,Environment,6,0.0639834999999999,0.0
Mauritius,MUS,Small Island Developing States,13109270082.0,10,Renewables-multiple,Mitigation,2,0.0,0.0
Mauritius,MUS,Small Island Developing States,13109270082.0,12,Energy-efficiency,Mitigation,3,0.0,0.0
Mexico,MEX,UMICs,1177040000000.0,0,Adaptation,Adaptation,24,2.2305789000000003,2.2305789000000003
Mexico,MEX,UMICs,1177040000000.0,1,Solar-energy,Mitigation,1,0.0376967,0.0376967
Mexico,MEX,UMICs,1177040000000.0,2,Bioenergy,Mitigation,8,0.6592806699999998,0.6592806699999998
Mexico,MEX,UMICs,1177040000000.0,3,Other-mitigation-projects,Mitigation,33,4.33560431,4.33560431
Mexico,MEX,UMICs,1177040000000.0,4,Biodiversity,Environment,259,25.956415649999997,0.0
Mexico,MEX,UMICs,1177040000000.0,5,Geothermal-energy,Mitigation,1,0.408,0.408
Mexico,MEX,UMICs,1177040000000.0,6,Nature_conservation,Environment,135,12.256747034,0.0
Mexico,MEX,UMICs,1177040000000.0,7,Other-environment-projects,Environment,113,129.527865886,0.0
Mexico,MEX,UMICs,1177040000000.0,8,Sustainable-land-use,Environment,90,6.046614173999999,0.0
Mexico,MEX,UMICs,1177040000000.0,10,Renewables-multiple,Mitigation,19,3.50318331,3.50318331
Mexico,MEX,UMICs,1177040000000.0,11,Hydro-energy,Mitigation,21,0.11474116300000001,0.11474116300000001
Mexico,MEX,UMICs,1177040000000.0,12,Energy-efficiency,Mitigation,12,0.9373029999999999,0.9373029999999999
Mexico,MEX,UMICs,1177040000000.0,13,Wind-energy,Mitigation,5,0.2381155999999999,0.2381155999999999
Micronesia,FSM,Small Island Developing States,354338550.0,0,Adaptation,Adaptation,5,0.1893231621999999,0.1893231621999999
Micronesia,FSM,Small Island Developing States,354338550.0,1,Solar-energy,Mitigation,1,0.0,0.0
Micronesia,FSM,Small Island Developing States,354338550.0,4,Biodiversity,Environment,2,0.0758398,0.0
Moldova,MDA,LMICs,9779863582.0,2,Bioenergy,Mitigation,3,0.08850335,0.08850335
Moldova,MDA,LMICs,9779863582.0,3,Other-mitigation-projects,Mitigation,1,0.0118368,0.0118368
Moldova,MDA,LMICs,9779863582.0,4,Biodiversity,Environment,2,0.1371749999999999,0.0
Moldova,MDA,LMICs,9779863582.0,5,Geothermal-energy,Mitigation,1,0.0,0.0
Moldova,MDA,LMICs,9779863582.0,6,Nature_conservation,Environment,1,0.3357,0.0
Moldova,MDA,LMICs,9779863582.0,7,Other-environment-projects,Environment,15,0.4813583899999997,0.0
Moldova,MDA,LMICs,9779863582.0,8,Sustainable-land-use,Environment,3,0.195804,0.0
Moldova,MDA,LMICs,9779863582.0,10,Renewables-multiple,Mitigation,1,0.139256,0.139256
Moldova,MDA,LMICs,9779863582.0,12,Energy-efficiency,Mitigation,18,1.6298892999999999,1.6298892999999999
Mongolia,MNG,LMICs,12264746066.0,0,Adaptation,Adaptation,5,1.12412239,1.12412239
Mongolia,MNG,LMICs,12264746066.0,1,Solar-energy,Mitigation,3,0.0420526,0.0420526
Mongolia,MNG,LMICs,12264746066.0,3,Other-mitigation-projects,Mitigation,3,0.37135599999999996,0.37135599999999996
Mongolia,MNG,LMICs,12264746066.0,4,Biodiversity,Environment,24,9.6052603,0.0
Mongolia,MNG,LMICs,12264746066.0,5,Geothermal-energy,Mitigation,1,0.00377,0.00377
Mongolia,MNG,LMICs,12264746066.0,6,Nature_conservation,Environment,22,5.305758539999999,0.0
Mongolia,MNG,LMICs,12264746066.0,7,Other-environment-projects,Environment,53,20.470691676,0.0
Mongolia,MNG,LMICs,12264746066.0,8,Sustainable-land-use,Environment,60,19.94961551,0.0
Mongolia,MNG,LMICs,12264746066.0,10,Renewables-multiple,Mitigation,33,17.12637216,17.12637216
Mongolia,MNG,LMICs,12264746066.0,11,Hydro-energy,Mitigation,4,1.0638486999999999,1.0638486999999999
Mongolia,MNG,LMICs,12264746066.0,12,Energy-efficiency,Mitigation,20,5.0988899,5.0988899
Mongolia,MNG,LMICs,12264746066.0,13,Wind-energy,Mitigation,1,0.0,0.0
Montenegro,MNE,UMICs,4857976293.0,0,Adaptation,Adaptation,3,8.89123,8.89123
Montenegro,MNE,UMICs,4857976293.0,4,Biodiversity,Environment,2,0.0580564999999998,0.0
