DonorName,country_code,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
Portugal,PRT,221184000000.0,12,Energy-efficiency,Mitigation,6,13.234882200000001,13.234882200000001
Romania,ROU,213957000000.0,0,Adaptation,Adaptation,4,0.1700009999999999,0.1700009999999999
Romania,ROU,213957000000.0,1,Solar-energy,Mitigation,3,0.1848716,0.1848716
Romania,ROU,213957000000.0,6,Nature_conservation,Environment,5,0.08016722,0.0
Romania,ROU,213957000000.0,7,Other-environment-projects,Environment,7,0.4732145789999998,0.0
Romania,ROU,213957000000.0,8,Sustainable-land-use,Environment,5,0.25142102,0.0
Romania,ROU,213957000000.0,10,Renewables-multiple,Mitigation,2,0.1169377,0.1169377
Romania,ROU,213957000000.0,13,Wind-energy,Mitigation,3,0.2064207,0.2064207
Saudi Arabia,SAU,713456000000.0,0,Adaptation,Adaptation,3,0.0,0.0
Saudi Arabia,SAU,713456000000.0,1,Solar-energy,Mitigation,6,5.584072,5.584072
Saudi Arabia,SAU,713456000000.0,2,Bioenergy,Mitigation,1,0.0,0.0
Saudi Arabia,SAU,713456000000.0,6,Nature_conservation,Environment,3,5.247702,0.0
Saudi Arabia,SAU,713456000000.0,7,Other-environment-projects,Environment,1,0.0,0.0
Saudi Arabia,SAU,713456000000.0,8,Sustainable-land-use,Environment,1,0.0,0.0
Saudi Arabia,SAU,713456000000.0,11,Hydro-energy,Mitigation,10,37.331507,37.331507
Saudi Arabia,SAU,713456000000.0,12,Energy-efficiency,Mitigation,1,0.0,0.0
Slovak Republic,SVK,96964347911.0,0,Adaptation,Adaptation,21,0.35727999999999965,0.35727999999999965
Slovak Republic,SVK,96964347911.0,1,Solar-energy,Mitigation,9,0.30552999999999997,0.30552999999999997
Slovak Republic,SVK,96964347911.0,2,Bioenergy,Mitigation,3,0.0147699999999999,0.0147699999999999
Slovak Republic,SVK,96964347911.0,3,Other-mitigation-projects,Mitigation,3,0.08471,0.08471
Slovak Republic,SVK,96964347911.0,4,Biodiversity,Environment,9,0.2005699999999997,0.0
Slovak Republic,SVK,96964347911.0,5,Geothermal-energy,Mitigation,1,0.00796,0.00796
Slovak Republic,SVK,96964347911.0,6,Nature_conservation,Environment,7,0.37156999999999973,0.0
Slovak Republic,SVK,96964347911.0,7,Other-environment-projects,Environment,74,2.492309999999999,0.0
Slovak Republic,SVK,96964347911.0,8,Sustainable-land-use,Environment,19,0.6277299999999996,0.0
Slovak Republic,SVK,96964347911.0,10,Renewables-multiple,Mitigation,11,0.2690099999999995,0.2690099999999995
Slovak Republic,SVK,96964347911.0,11,Hydro-energy,Mitigation,2,0.0060999999999999,0.0060999999999999
Slovak Republic,SVK,96964347911.0,12,Energy-efficiency,Mitigation,15,1.59629,1.59629
Slovenia,SVN,48815980157.0,3,Other-mitigation-projects,Mitigation,2,0.005156661,0.005156661
Slovenia,SVN,48815980157.0,4,Biodiversity,Environment,1,0.00727639,0.0
Slovenia,SVN,48815980157.0,6,Nature_conservation,Environment,2,0.1394320789999999,0.0
Slovenia,SVN,48815980157.0,7,Other-environment-projects,Environment,4,0.6485067,0.0
Slovenia,SVN,48815980157.0,8,Sustainable-land-use,Environment,4,0.0781584,0.0
Slovenia,SVN,48815980157.0,12,Energy-efficiency,Mitigation,1,0.0253985,0.0253985
Spain,ESP,1310720000000.0,0,Adaptation,Adaptation,814,96.46863992199991,96.46863992199991
Spain,ESP,1310720000000.0,1,Solar-energy,Mitigation,320,20.510994477699995,20.510994477699995
Spain,ESP,1310720000000.0,2,Bioenergy,Mitigation,72,2.8223802376999996,2.8223802376999996
Spain,ESP,1310720000000.0,3,Other-mitigation-projects,Mitigation,51,1.5318939633999995,1.5318939633999995
Spain,ESP,1310720000000.0,4,Biodiversity,Environment,166,7.205342088999999,0.0
Spain,ESP,1310720000000.0,5,Geothermal-energy,Mitigation,6,0.31173227,0.31173227
Spain,ESP,1310720000000.0,6,Nature_conservation,Environment,309,11.180674290699999,0.0
Spain,ESP,1310720000000.0,7,Other-environment-projects,Environment,962,44.71930894067,0.0
Spain,ESP,1310720000000.0,8,Sustainable-land-use,Environment,1308,89.15808831488998,0.0
Spain,ESP,1310720000000.0,9,Marine-energy,Mitigation,1,0.0069025,0.0069025
Spain,ESP,1310720000000.0,10,Renewables-multiple,Mitigation,230,21.9189920069,21.9189920069
Spain,ESP,1310720000000.0,11,Hydro-energy,Mitigation,63,14.958660498,14.958660498
Spain,ESP,1310720000000.0,12,Energy-efficiency,Mitigation,42,1.6576071599999997,1.6576071599999997
Spain,ESP,1310720000000.0,13,Wind-energy,Mitigation,66,15.510105133999998,15.510105133999998
Sweden,SWE,529613000000.0,0,Adaptation,Adaptation,698,506.22745105800004,506.22745105800004
Sweden,SWE,529613000000.0,1,Solar-energy,Mitigation,51,15.702306352999999,15.702306352999999
Sweden,SWE,529613000000.0,2,Bioenergy,Mitigation,85,22.00949377,22.00949377
Sweden,SWE,529613000000.0,3,Other-mitigation-projects,Mitigation,226,102.814254192,102.814254192
Sweden,SWE,529613000000.0,4,Biodiversity,Environment,125,50.11138771,0.0
Sweden,SWE,529613000000.0,5,Geothermal-energy,Mitigation,10,2.9114430999999996,2.9114430999999996
Sweden,SWE,529613000000.0,6,Nature_conservation,Environment,357,138.97620260726802,0.0
Sweden,SWE,529613000000.0,7,Other-environment-projects,Environment,758,377.592788346,0.0
Sweden,SWE,529613000000.0,8,Sustainable-land-use,Environment,617,278.04607681659996,0.0
Sweden,SWE,529613000000.0,9,Marine-energy,Mitigation,6,0.0962885,0.0962885
Sweden,SWE,529613000000.0,10,Renewables-multiple,Mitigation,238,263.44714613900004,263.44714613900004
Sweden,SWE,529613000000.0,11,Hydro-energy,Mitigation,34,64.861115952,64.861115952
Sweden,SWE,529613000000.0,12,Energy-efficiency,Mitigation,89,85.43748008,85.43748008
Sweden,SWE,529613000000.0,13,Wind-energy,Mitigation,6,1.311327922,1.311327922
Switzerland,CHE,687863000000.0,0,Adaptation,Adaptation,1758,536.0189136124532,536.0189136124532
Switzerland,CHE,687863000000.0,1,Solar-energy,Mitigation,55,5.155243818,5.155243818
Switzerland,CHE,687863000000.0,2,Bioenergy,Mitigation,81,33.254299800000005,33.254299800000005
Switzerland,CHE,687863000000.0,3,Other-mitigation-projects,Mitigation,469,206.40545943656002,206.40545943656002
Switzerland,CHE,687863000000.0,4,Biodiversity,Environment,118,45.159128371799994,0.0
Switzerland,CHE,687863000000.0,6,Nature_conservation,Environment,240,58.482810085,0.0
Switzerland,CHE,687863000000.0,7,Other-environment-projects,Environment,530,160.203105319,0.0
Switzerland,CHE,687863000000.0,8,Sustainable-land-use,Environment,1230,287.78583421160994,0.0
Switzerland,CHE,687863000000.0,10,Renewables-multiple,Mitigation,247,112.50968794599999,112.50968794599999
Switzerland,CHE,687863000000.0,11,Hydro-energy,Mitigation,62,20.399504602,20.399504602
Switzerland,CHE,687863000000.0,12,Energy-efficiency,Mitigation,153,49.501300351,49.501300351
Turkey,TUR,820392000000.0,1,Solar-energy,Mitigation,3,0.13858,0.13858
Turkey,TUR,820392000000.0,6,Nature_conservation,Environment,9,15.7083878,0.0
United Arab Emirates,ARE,388829000000.0,0,Adaptation,Adaptation,5,2.319283,2.319283
United Arab Emirates,ARE,388829000000.0,1,Solar-energy,Mitigation,73,102.6387622,102.6387622
United Arab Emirates,ARE,388829000000.0,2,Bioenergy,Mitigation,2,0.11,0.11
United Arab Emirates,ARE,388829000000.0,3,Other-mitigation-projects,Mitigation,3,0.03335,0.03335
United Arab Emirates,ARE,388829000000.0,4,Biodiversity,Environment,231,13.508926549999996,0.0
United Arab Emirates,ARE,388829000000.0,5,Geothermal-energy,Mitigation,1,0.0,0.0
United Arab Emirates,ARE,388829000000.0,6,Nature_conservation,Environment,9,2.0235593999999995,0.0
United Arab Emirates,ARE,388829000000.0,7,Other-environment-projects,Environment,8,4.61002784,0.0
United Arab Emirates,ARE,388829000000.0,8,Sustainable-land-use,Environment,8,8.237844,0.0
United Arab Emirates,ARE,388829000000.0,10,Renewables-multiple,Mitigation,12,124.12,124.12
United Arab Emirates,ARE,388829000000.0,11,Hydro-energy,Mitigation,14,3.90824,3.90824
United Arab Emirates,ARE,388829000000.0,13,Wind-energy,Mitigation,7,10.11767,10.11767
United Kingdom,GBR,2795380000000.0,0,Adaptation,Adaptation,2751,3091.329097828501,3091.329097828501
United Kingdom,GBR,2795380000000.0,1,Solar-energy,Mitigation,225,212.04817354399998,212.04817354399998
United Kingdom,GBR,2795380000000.0,2,Bioenergy,Mitigation,82,15.529700673999999,15.529700673999999
United Kingdom,GBR,2795380000000.0,3,Other-mitigation-projects,Mitigation,1009,1522.4809516629998,1522.4809516629998
United Kingdom,GBR,2795380000000.0,4,Biodiversity,Environment,535,105.719807597,0.0
United Kingdom,GBR,2795380000000.0,5,Geothermal-energy,Mitigation,54,90.5467487115,90.5467487115
United Kingdom,GBR,2795380000000.0,6,Nature_conservation,Environment,246,155.95529617,0.0
United Kingdom,GBR,2795380000000.0,7,Other-environment-projects,Environment,420,197.1957576098,0.0
United Kingdom,GBR,2795380000000.0,8,Sustainable-land-use,Environment,695,663.0312837433199,0.0
United Kingdom,GBR,2795380000000.0,9,Marine-energy,Mitigation,20,2.36684614,2.36684614
United Kingdom,GBR,2795380000000.0,10,Renewables-multiple,Mitigation,866,1094.5495119052002,1094.5495119052002
United Kingdom,GBR,2795380000000.0,11,Hydro-energy,Mitigation,8,12.745562309999999,12.745562309999999
United Kingdom,GBR,2795380000000.0,12,Energy-efficiency,Mitigation,111,10.341472545487,10.341472545487
United Kingdom,GBR,2795380000000.0,13,Wind-energy,Mitigation,35,8.0787753,8.0787753
United States,USA,19663100000000.0,0,Adaptation,Adaptation,3107,1420.8230400000002,1420.8230400000002
United States,USA,19663100000000.0,1,Solar-energy,Mitigation,474,58.67577900000001,58.67577900000001
United States,USA,19663100000000.0,2,Bioenergy,Mitigation,139,25.696283,25.696283
United States,USA,19663100000000.0,3,Other-mitigation-projects,Mitigation,1175,884.627049,884.627049
United States,USA,19663100000000.0,4,Biodiversity,Environment,3486,1076.0394720000002,0.0
United States,USA,19663100000000.0,5,Geothermal-energy,Mitigation,54,6.157818,6.157818
United States,USA,19663100000000.0,6,Nature_conservation,Environment,936,289.59981500000004,0.0
United States,USA,19663100000000.0,7,Other-environment-projects,Environment,2820,734.546396,0.0
United States,USA,19663100000000.0,8,Sustainable-land-use,Environment,1449,522.923698,0.0
United States,USA,19663100000000.0,9,Marine-energy,Mitigation,1,0.025,0.025
United States,USA,19663100000000.0,10,Renewables-multiple,Mitigation,784,628.4726390000002,628.4726390000002
United States,USA,19663100000000.0,11,Hydro-energy,Mitigation,126,289.754501,289.754501
United States,USA,19663100000000.0,12,Energy-efficiency,Mitigation,759,242.29692100000003,242.29692100000003
United States,USA,19663100000000.0,13,Wind-energy,Mitigation,61,32.35201,32.35201
